"id","name","terms"
"d029881","galega","galega;galegas;goats rue;goats rues;rues goats;goat rue;goat rues;rue goat;rues goat;rue goats;goats rue;goats rues;rue goats;rues goats;galega officinalis;galega officinali;officinalis galega;galega orientalis;galega orientali;orientalis galega"
"d039761","genista","genista;genistas;genista hispanica;genista hispanicas;hispanica genista;gorse spanish;spanish gorse;genista tinctoria;genista tinctorias;tinctorias genista;broom dyers;brooms dyers;dyers broom;dyers brooms"
"d031501","gleditsia","gleditsia;gleditsias;gleditsia japonica;gleditsia japonicas;japonica gleditsia;fagara horrida;fagara horridas;horridas fagara"
"d029882","glycyrrhiza uralensis","glycyrrhiza uralensis;glycyrrhiza uralenses;uralenses glycyrrhiza;gan zao;gan zaos;zaos gan;gan cao;gan caos;cao gan;chinese licorice;chinese licorices;licorice chinese;licorices chinese"
"d006035","glycyrrhiza","glycyrrhiza;liquorice;liquorices;licorice;licorices;glycyrrhiza glabra"
"d031295","griffonia","griffonia;griffonias"
"d052597","hymenaea","hymenaea;hymenaeas"
"d029883","indigofera","indigofera;indigoferas"
"d031296","laburnum","laburnum;laburnums;golden chain;chain golden;chains golden;golden chains;laburnum anagyroides;laburnum anagyroide;anagyroides laburnum;cytisus laburnum;cytisus laburnums;laburnums cytisus"
"d027807","lathyrus",""
"d027806","lens plant","lens plant;lens plants;plant lens;plants lens;lentils;lentil;lens culinaris;lens culinari;culinari lens"
"d029884","lespedeza","lespedeza;lespedezas;clover bush;bush clovers;clovers bush;bush clover"
"d000070116","lotus","lotus;loteae;trefoil;trefoils;lotus japonicus;lotus corniculatus;lotus arabicus"
"d031297","lupinus","lupinus;lupine;lupines"
"d029901","maackia","maackia;maackias;macckia;macckias;maackia amurensis;maackia amurenses;amurensis maackia"
"d000455","medicago sativa","medicago sativa;alfalfa;lucerne"
"d046913","medicago truncatula","medicago truncatula;medicago truncatulas;truncatula medicago"
"d029902","medicago","medicago;medicagos;clover;clovers"
"d029903","melilotus","melilotus;clover sweet;sweet clover;clovers sweet;sweet clovers;melilotus officinalis;field melilot;field melilots;melilot field;melilots field;yellow sweetclover;sweetclover yellow;sweetclovers yellow;yellow sweetclovers;common melilot;common melilots;melilot common;melilots common;yellow sweet clover;clover yellow sweet;clovers yellow sweet;sweet clover yellow;sweet clovers yellow;yellow sweet clovers"
"d033641","millettia","millettia;millettia pinnata;indian beech tree;beech tree indian;beech trees indian;indian beech trees;tree indian beech;trees indian beech;pongamia pinnata;derris indica;karumtree;karumtrees"
"d031298","mimosa","mimosa;mimosas"
"d031299","mucuna","mucuna;mucunas;bean velvet;beans velvet;velvet bean;velvet beans;cowitch;cowitchs"
"d029904","myroxylon","myroxylon;myroxylons;myroxylon pereirae;myroxylon balsamum;myroxylon balsamums;balsamum myroxylon"
"d000068757","ononis","ononis;rest-harrow;rest harrow;rest-harrows;restharrow;restharrows"
"d033021","oxytropis","oxytropis;oxytropi;oxytropis sericea;oxytropis sericeas;sericeas oxytropis;locoweed white;locoweeds white;white locoweed;white locoweeds"
"d029905","pachyrhizus","pachyrhizus;pachyrhizus tuberosus;bean yam;beans yam;yam bean;yam beans;jicama;jicamas;pachyrhizus erosus"
"d018532","peas","peas;pea;pisum sativum;sativum pisum;pisum;pisums"
"d027805","phaseolus","phaseolus;phaseolus acutifolius;bean tepary;beans tepary;tepary beans;tepary bean;phaseolus vulgaris;phaseolus vulgari;vulgaris phaseolus;french bean plant;bean plant french;bean plants french;french bean plants;plant french bean;plants french bean;common bean plant;bean plant common;bean plants common;common bean plants;plant common bean;plants common bean;bean kidney;beans kidney;kidney beans;kidney bean"
"d029906","physostigma","physostigma;physostigmas;physostigma venenosum;physostigma venenosums;venenosums physostigma;calabar bean;bean calabar;beans calabar;calabar beans"
"d052596","pongamia","pongamia;pongamias;karanja;karanjas;karanj;karanjs"
"d029862","prosopis","prosopis;prosopi;mesquite;mesquites;algarrobo;algarrobos"
"d029907","psoralea","psoralea;psoraleas"
"d035721","pterocarpus",""
"d029908","pueraria","pueraria;puerarias;puerariae;kudzu;kudzus;pueraria tuberosa;pueraria tuberosas;tuberosa pueraria;pueraria montana;pueraria montanas;montana pueraria;pachyrhizus thunbergianus;pueraria lobata;pueraria lobatas;lobatas pueraria"
"d031301","robinia","robinia;robinias;robinia pseudoacacia;robinia pseudoacacias;pseudoacacia robinia;locust black;black locust;black locusts;locusts black"
"d029846","senna plant","senna plant;plant senna;plants senna;senna plants;senna occidentalis;senna occidentali;occidentalis senna;coffee senna;coffee sennas;senna coffee;sennas coffee;cassia occidentalis;cassia occidentali;occidentalis cassia;senna alexandrina;senna alexandrinas;alexandrinas senna;cassia angustifolia;cassia angustifolias;angustifolia cassia;cassia senna;cassia sennas;senna cassia"
"d049931","sesbania","sesbania;sesbanias"
"d029909","sophora","sophora;sophoras;mescal bean plant;bean plant mescal;bean plants mescal;mescal bean plants;plant mescal bean;plants mescal bean"
"d013025","soybeans","soybeans;soybean;soy beans;bean soy;beans soy;soy bean;glycine max"
"d031302","spartium","spartium;spartiums;broom spanish;brooms spanish;spanish broom;spanish brooms;spartium junceum;spartium junceums;junceums spartium"
"d031303","sphenostylis","sphenostylis;sphenostyli;sphenostylis stenocarpa;sphenostylis stenocarpas;stenocarpas sphenostylis;bean african yam;yam bean african;african yam bean"
"d029861","tamarindus","tamarindus;tamarindus indica;tamarindus indicas;indicas tamarindus;tamarind;tamarinds"
"d031304","tephrosia","tephrosia;tephrosias"
"d031305","tetrapleura","tetrapleura;tetrapleuras"
"d029921","trifolium","trifolium;trifoliums;trifolium repens;trifolium repen;repen trifolium;trifolium pratense;trifolium pratenses;pratenses trifolium;red clover;clover red"
"d029910","trigonella","trigonella;trigonellas;trigonella foenum-graecum;trigonella foenum graecum;trigonella foenum-graecums;foenum-graecum trigonella;foenumgraecum;foenumgraecums;poenumgraecum;poenumgraecums;fenugreek;fenugreeks"
"d039762","ulex","ulex;ulices;ulex jussiaei;ulex jussiaeus;jussiaei ulex;ulex europaeus;ulex euroapaeus;ulex europaes;ulex europae;europae ulex;ulex europeans;ulex european;european ulex;gorse common;common gorse;common gorses;gorses common;ulex europeus;ulex europhaeus;ulex europoeus;ulex europus;gorse european;european gorse;ulex eulopeus;ulex europeaus"
"d031307","vicia faba","vicia faba;vicia fabas;fabas vicia;fava bean;bean fava;beans fava;fava beans;bean faba;beans faba;faba beans;faba bean;horsebean;horsebeans;bean horse;beans horse;horse bean;horse beans"
"d033022","vicia sativa","vicia sativa;vicia sativas;sativa vicia;vetch common;common vetch;common vetchs;vetchs common"
"d031306","vicia","vicia;vicias;vetch;vetchs"
"d000070658","vigna","vigna;cowpeas;cowpea;vigna angularis;adzuki bean;adzuki beans;bean adzuki;beans adzuki;vigna aconitifolia;moth bean;bean moth;beans moth;moth beans;vigna radiata;mung beans;bean mung;beans mung;mung bean;vigna unguiculata;blackeyed pea;blackeyed peas;pea blackeyed;peas blackeyed;vigna mungo;phaseolus mungo;black gram;gram black;vigna umbellata;rice bean;bean rice;beans rice;rice beans"
"d032447","wisteria","wisteria;wisterias;wistaria;wistarias;wisteria floribunda;wisteria floribundas;floribundas wisteria"
"d000045","acacia","acacia;acacias;wattle tree;tree wattle;trees wattle;wattle trees;locust tree;locust trees;tree locust;trees locust;acacia catechu;acacia catechus;catechus acacia"
"d007887","fabaceae","fabaceae;leguminosae;pea family;families pea;family pea;pea families;legumes;legume;amorpha;andira;baptisia;callerya;ceratonia;clathrotropis;colophospermum;copaifera;delonix;euchresta;guibourtia;machaerium;pithecellobium;pithecolobium;stryphnodendron;tachigalia;afzelia"
"d010367","arachis","arachis;arachis hypogaea;peanuts;peanut"
"d027884","astragalus gummifer","astragalus gummifer;astragalus gummifers;gummifers astragalus"
"d027885","astragalus propinquus","astragalus propinquus;astragalus membranaceus;astragalus mongholicus"
"d027883","astragalus plant","astragalus plant;astragalus plants;plant astragalus;plants astragalus;milk vetch;milk vetchs;vetch milk;vetchs milk;locoweed wooly;locoweeds wooly;wooly locoweed;wooly locoweeds"
"d029911","caesalpinia","caesalpinia;caesalpinias;brazilwood;brazilwoods"
"d029912","abrus","abrus;abrus precatorius;bean plant precatory;precatory bean plant;bean plants precatory;plant precatory bean;plants precatory bean;precatory bean plants"
"d031289","albizzia","albizzia;albizzias;silktree;silktrees;albizia;albizias"
"d031290","butea","butea;buteas"
"d032449","canavalia","canavalia;canavalias"
"d032602","caragana","caragana;caraganas;peashrub;peashrubs"
"d036481","bauhinia","bauhinia;bauhinias"
"d036561","cajanus","cajanus;cajanus cajan;cajanus cajans;cajan cajanus;pigeonpea plant;pigeonpea plants;plant pigeonpea;plants pigeonpea;pea plant pigeon;pea plants pigeon;pigeon pea plant;pigeon pea plants;plant pigeon pea;plants pigeon pea"
"d036903","aspalathus","aspalathus;aspalathus linearis;rooibos;rooibo"
"d019597","flax","flax;flaxs;flaxseed;flaxseeds;linum;linums;linseed;linseeds;linum usitatissimum;linum usitatissimums;usitatissimums linum"
"d019658","linaceae",""
"d027782","chive","chive;chives;allium schoenoprasum;chinese chive;chinese chives;chive chinese;chives chinese;allium tuberosum"
"d005737","garlic","garlic;allium sativum"
"d019697","onions","onions;onion;leeks;leek;allium porrum;allium cepa"
"d027781","shallots","shallots;allium cepa var aggregatum;shallot;allium ascalonicum"
"d000490","allium","allium;alliaceae"
"d030024","curcuma","curcuma;curcumas;tumeric;tumerics;turmeric;turmerics;curcuma zedoaria;curcuma zedoarias;zedoaria curcuma;zedoary zedoaria;zedoary zedoarias;zedoaria zedoary;curcuma longa;curcuma longas;longa curcuma"
"d028523","elettaria","elettaria;elettarias;cardamom;cardamoms;cardamon;cardamons;amomum cardamomum;amomum cardamomums;cardamomums amomum;elettaria cardamomum;elettaria cardamomums;cardamomum elettaria"
"d020939","ginger","ginger;gingers;zingiber officinale;zingiber officinales;officinales zingiber"
"d030521","zingiberaceae","zingiberaceae;aframomum;aframomums;kaempferia;kaempferias;hedychium;hedychiums;boesenbergia;boesenbergias;renealmia;renealmias"
"d032429","alpinia","alpinia;alpinias;alpinia galanga;alpinia galangas;galanga alpinia;galanga;galangas"
"d035801","amomum","amomum;amomums"
"d020441","ginkgo biloba","ginkgo biloba;ginkgo bilobas;bilobas ginkgo;gingko;gingkos;gingko biloba;gingko bilobas;bilobas gingko;ginkgo;ginkgos;ginko;ginkos;maidenhair tree;maidenhair trees;tree maidenhair;trees maidenhair;ginkgophyta;ginkgophytas"
"d029523","illicium","illicium;illicium verum;star anise;anise star;illicium anisatum"
"d032135","kadsura","kadsura;kadsuras"
"d032141","schisandra","schisandra;gomisi;schizandra;schisandra chinensis;wu wei zi;wuweizi;schisandra glabra;bay starvine;bay starvines;starvine bay;starvines bay"
"d029633","schisandraceae",""
"d000076667","austrobaileyales",""
"d031482","cynomorium","cynomorium;cynomoriums"
"d031111","balanophoraceae","balanophoraceae;thonningia;thonningias"
"d031112","begoniaceae","begoniaceae;begonia;begonias"
"d028142","berberis","berberis;berberi;barberry;barberries"
"d028145","caulophyllum","caulophyllum;caulophyllums;caulophyllum thalictroides;caulophyllum thalictroide;thalictroides caulophyllum;cohosh blue;blue cohosh;blue cohoshs;cohoshs blue"
"d034181","epimedium","epimedium;epimediums;epimedium sagittatum;epimedium sagittatums;sagittatum epimedium;sagittatums epimedium;epimedium grandiflorum;epimedium grandiflorums;grandiflorum epimedium;grandiflorums epimedium"
"d028143","mahonia","mahonia;mahonias;mahonia aquifolium;mahonia aquifoliums;aquifolium mahonia;barberry hollyleaved;hollyleaved barberry;barberries hollyleaved;hollyleaved barberries"
"d028144","podophyllum peltatum","podophyllum peltatum;may apple;apple may;apples may;may apples;mayapple;mayapples;mandrake american;american mandrake;american mandrakes;mandrakes american"
"d011035","podophyllum","podophyllum;podophyllums"
"d028141","berberidaceae",""
"d031212","bixaceae","bixaceae;cochlospermum;cochlospermums;kondagogu;kondagogus;bixa;bixas"
"d035161","bombacaceae","bombacaceae;durio;durios;durian;durians;quararibea;quararibeas;pachira;pachiras;ochroma;ochromas;balsa;balsas"
"d017360","arabidopsis","arabidopsis;arabidopses;arabidopsis thaliana;arabidopsis thalianas;thaliana arabidopsis;cress mouse-ear;cress mouse ear;cresses mouse-ear;mouse-ear cress;mouse-ear cresses;a thaliana;a thalianas;thaliana a;thalianas a"
"d031214","arabis","arabis;arabi;cress rock;cresses rock;rock cress;rock cresses"
"d031215","armoracia","armoracia;armoracias;horseradish;horseradishs;armoracia lapathifolia;armoracia rusticana"
"d031216","barbarea","barbarea;barbareas;barbarea vulgaris;barbarea vulgari;vulgari barbarea;yellow rocket;rockets yellow;yellow rockets;rocket yellow;cress winter;cresses winter;winter cress;winter cresses;barbarea verna;barbarea vernas;vernas barbarea;cress upland;cresses upland;upland cress;upland cresses"
"d029688","brassica napus","brassica napus;rapeseed;rapeseeds;turnip;turnips;rutabaga"
"d029741","brassica rapa","brassica rapa;wild rutabaga;rutabaga wild;rutabagas wild;wild rutabagas;field mustard;field mustards;mustard field;mustards field;wild turnip;turnip wild;turnips wild;wild turnips"
"d009149","mustard plant","mustard plant;mustard plants;brassica juncea;brassica nigra;mustard;mustards"
"d001937","brassica","brassica;broccoli;brussel sprout;kale;cauliflower;collard green;collard greens;cabbage;cabbages"
"d029687","capsella","capsella;capsellas;capsella bursa-pastoris;capsella bursa pastoris;capsella bursa-pastori;bursa-pastoris capsella;shepherds purse;purse shepherds;purses shepherds;shepherds purses;shepherds purse;purse shepherds;purses shepherds;shepherd purse;shepherds purses"
"d031217","cardamine","cardamine;cardamines;cardamine pratensis;cardamine pratenses;pratenses cardamine;cress meadow;cresses meadow;meadow cress;meadow cresses;cress bitter;bitter cress;bitter cresses;cresses bitter"
"d031218","crambe plant","crambe plant;crambe plants;plant crambe;plants crambe;crambe abyssinica;crambe abyssinicas;abyssinicas crambe"
"d032601","erysimum","erysimum;erysimums;wallflower;wallflowers"
"d031219","isatis","isatis;isati;woad;woads"
"d031220","lepidium sativum","lepidium sativum;lepidium sativums;sativum lepidium;cress garden;cresses garden;garden cress;garden cresses;cress common garden;common garden cress;common garden cresses;cresses common garden;garden cress common;garden cresses common;gardencress;gardencresses;peppergrass;peppergrasses;pepperweed;pepperweeds"
"d029686","lepidium","lepidium;lepidiums;lepidium meyenii;lepidium meyenius;meyenii lepidium;maca;macas"
"d031223","nasturtium","nasturtium;nasturtiums;nasturtium officinale;nasturtium officinales;officinales nasturtium;rorippa nasturtium-aquaticum;rorippa nasturtium aquaticum;rorippa nasturtium-aquaticums;nasturtium-aquaticum rorippa"
"d031224","raphanus","raphanus;radish;radishes;raphanus raphanistrum;wild radish;radish wild;raphanus sativus;garden radish;radish garden;cultivated radish;radish cultivated"
"d031225","rorippa","rorippa;rorippas;cress yellow;cresses yellow;yellow cress;yellow cresses"
"d031226","sinapis","sinapis;sinapis alba;brassica alba;white mustard;mustard white;mustards white;white mustards"
"d031227","thlaspi","thlaspi;thlaspus;thlaspi arvense;thlaspi arvenses;arvenses thlaspi"
"d031228","wasabia","wasabia;wasabias;horseradish japanese;horseradishs japanese;japanese horseradish;japanese horseradishs"
"d019607","brassicaceae","brassicaceae;cress;cresses;cruciferae;moricandia;moricandias"
"d031231","bromelia","bromelia;bromelias"
"d031232","tillandsia","tillandsia;tillandsias"
"d031229","bromeliaceae",""
"d031230","ananas","ananas;anana;pineapple;pineapples"
"d029743","boswellia","boswellia;boswellia sacra;boswellia serrata;boswellia carteri;boswellia carterii"
"d031233","bursera","bursera;burseras;bursera simaruba;bursera simarubas;simaruba bursera;gumbo limbo;gumbo limbos;limbo gumbo;limbos gumbo"
"d029744","commiphora","commiphora;commiphora wightii;commiphora mukul;commiphora myrrha;commiphora molmol;common myrrh tree;myrrh tree common;tree common myrrh;guggul tree;commiphora erythraea;myrrh bisabol;commiphora kataf;bisabol myrrh"
"d029403","burseraceae",""
"d031235","buxus","buxus;boxwood;boxwoods"
"d031236","pachysandra","pachysandra;pachysandras;spurge japanese;japanese spurge;japanese spurges;spurges japanese"
"d031234","buxaceae","buxaceae;sarcococca;sarcococcas"
"d029745","codonopsis","codonopsis;codonopses;bellflower;bellflowers;dang shen;dang shens;shen dang;shens dang;dangshen;dangshens"
"d029746","lobelia","lobelia;lobelia laxiflora;lobelia laxifloras;laxiflora lobelia;laxifloras lobelia;sierra madre lobelia;lobelia sierra madre;lobelias sierra madre;sierra madre lobelias;lobelia inflata;indian tobacco;indian tobaccos;tobacco indian;tobaccos indian"
"d031238","platycodon","platycodon;platycodons;bellflower chinese;bellflowers chinese;chinese bellflower;chinese bellflowers;platycodon grandiflorum;platycodon grandiflorums;grandiflorum platycodon;balloon flower;balloon flowers;flower balloon;flowers balloon"
"d029422","campanulaceae","campanulaceae;adenophora;adenophoras;campanula;campanulas"
"d031484","capparis","capparis;cappari;caper;capers"
"d031485","cleome","cleome;cleomes"
"d031483","capparaceae","capparaceae;crateva;cratevas;crataeva;crataevas"
"d029441","carica","carica;caricas;papaya;papayas;carica papaya;carica papayas;papaya carica"
"d031241","caricaceae",""
"d029044","achyranthes","achyranthes;achyranthe"
"d027721","amaranthus","amaranthus;amaranth plant;amaranth plants;plant amaranth;plants amaranth;redroot pigweed;pigweed redroot;pigweeds redroot;redroot pigweeds"
"d027466","atriplex","atriplex;atriplices;saltbush;saltbushs"
"d034762","celosia","celosia;celosias;celosia cristata;celosia cristatas;cristatas celosia;cockscomb common;cockscombs common;common cockscomb;common cockscombs"
"d027463","chenopodium album","chenopodium album;chenopodium albums;album chenopodium;lambsquarters;lambsquarter;lambs quarters;lamb quarters;lambs quarter;lambs quarters;quarter lambs;quarters lambs"
"d027464","chenopodium ambrosioides","chenopodium ambrosioides;chenopodium ambrosioide;ambrosioide chenopodium;epazote;epazotes;wormseed;wormseeds"
"d027465","chenopodium quinoa","chenopodium quinoa;chenopodium quinoas;quinoa chenopodium;quinoa;quinoas"
"d027462","chenopodium","chenopodium;chenopodiums;goosefoot;goosefoots"
"d031248","salsola","salsola;salsolas;thistle russian;russian thistle;russian thistles;thistles russian;saltwort;saltworts;tumbleweed;tumbleweeds"
"d027703","amaranthaceae","amaranthaceae;aerva;aervas;pfaffia;pfaffias"
"d029747","opuntia","opuntia;prickly-pear cactus;cactus prickly-pear;prickly pear cactus;opuntia ficus-indica;opuntia ficus;cholla cactus;cactus cholla"
"d029421","cactaceae","cactaceae;cactus"
"d029749","dianthus","dianthus;carnation;carnations"
"d031244","lychnis","lychnis;lychni"
"d029750","saponaria","saponaria;saponarias;saponaria officinalis;saponaria officinali;officinali saponaria"
"d029751","silene","silene;silenes;catchfly pink;catchflies pink;pink catchflies;pink catchfly"
"d029752","stellaria","stellaria;stellaria media;common chickweed;chickweed common;chickweeds common;common chickweeds"
"d031245","vaccaria","vaccaria;vaccarias"
"d029748","caryophyllaceae","caryophyllaceae;herniaria;herniarias;rupturewort;ruptureworts;brachystemma;brachystemmas;drymaria;drymarias;spergularia;spergularias;cerastium;cerastiums;chickweed mouse-ear;chickweed mouse ear;chickweeds mouse-ear;mouse-ear chickweed;mouse-ear chickweeds"
"d031242","agrostemma","agrostemma;agrostemmas;corncockle;corncockles"
"d031243","arenaria plant","arenaria plant;arenaria plants;plant arenaria;plants arenaria"
"d045603","dioncophyllaceae","dioncophyllaceae;habropetalum;habropetalums;triphyophyllum;triphyophyllums;dioncophyllum;dioncophyllums"
"d029787","drosera","drosera;droseras;sundew;sundews"
"d031257","droseraceae","droseraceae;dionaea;dionaeas;venus flytrap;flytrap venus;flytraps venus;venus flytraps"
"d035704","molluginaceae","molluginaceae;mollugo;mollugos;glinus"
"d039282","mirabilis","mirabilis;mirabili"
"d039281","nyctaginaceae","nyctaginaceae;bougainvillea;bougainvilleas;abronia;abronias;boerhavia;boerhavias;boerhaavia;boerhaavias"
"d029604","phytolacca americana","phytolacca americana;pokeweed;pokeweeds;poke plant;plant poke;plants poke;poke plants"
"d029605","phytolacca dodecandra","phytolacca dodecandra;phytolacca dodecandras;dodecandras phytolacca;endod;endods"
"d029603","phytolacca","phytolacca;phytolaccas"
"d029602","phytolaccaceae","phytolaccaceae;rivina;rivinas;petiveria;petiverias"
"d029606","plumbaginaceae","plumbaginaceae;ceratostigma;cerato;armeria maritima;limonium;plumbago;plumbago zeylanica"
"d031822","portulaca","portulaca;portulacas;portulaca oleracea;portulaca oleraceas;oleraceas portulaca;purslane;purslanes;portulaca oleracae"
"d029622","portulacaceae","portulacaceae;claytonia;claytonias;montia;montias"
"d032363","tamaricaceae","tamaricaceae;tamarix;tamarices;tamarisk;tamarisks"
"d000073559","caryophyllales","caryophyllales;caryophyllale"
"d035723","mesembryanthemum","mesembryanthemum;mesembryanthemums;iceplant;iceplants;ice plant;ice plants;plant ice;plants ice"
"d035722","aizoaceae","aizoaceae;tetragonia;tetragonias;sesuvium;sesuviums;trianthema;trianthemas"
"d000074427","caryophyllanae",""
"d027467","bassia scoparia","bassia scoparia;bassia scoparias;scoparia bassia;fireweed;fireweeds;burningbush bassia;burningbushs bassia;firebrush;firebrushs;kochia scoparia;kochia scoparias;scoparia kochia;summer cypress;summer cypresses;cypress summer"
"d027461","beta vulgaris","beta vulgaris;beta vulgari;vulgari beta;chard;chards;beets;beet"
"d018724","spinacia oleracea","spinacia oleracea;spinach"
"d019663","chenopodiaceae","chenopodiaceae;suaeda;suaedas;kochia;kochias;halogeton;halogetons;salicornia;salicornias"
"d029758","cistus",""
"d030601","cistaceae","cistaceae;helianthemum;rock rose;rock roses;rose rock;roses rock"
"d029765","combretum","combretum;combretums"
"d029766","terminalia","terminalia;terminalias;terminalia arjuna;arjun tree;arjun trees;tree arjun;trees arjun;arjuna tree;arjuna trees;tree arjuna;trees arjuna;myrobalans;myrobalan"
"d029764","combretaceae",""
"d034822","commelina","commelina;commelinas;dayflower;dayflowers"
"d034823","tradescantia","tradescantia;tradescantias;spiderwort;spiderworts"
"d034821","commelinaceae",""
"d041601","bonamia plant","bonamia plant;bonamia plants;plant bonamia;plants bonamia;bonamia spectabilis;bonamia spectabili;spectabili bonamia"
"d031253","calystegia","calystegia;calystegias;bindweed false;bindweeds false;false bindweed;false bindweeds"
"d031254","convolvulus","convolvulus;bindweed field;bindweeds field;field bindweed;field bindweeds"
"d034182","cuscuta","cuscuta;cuscutas;dodder;dodders"
"d027723","ipomoea batatas","ipomoea batatas;ipomoea batata;batatas ipomoea;sweet potato;potato sweet;potatos sweet;sweet potatos;yam pseudo;pseudo yams;yams pseudo;pseudo-yam;pseudo yam;pseudo-yams"
"d049915","ipomoea nil","ipomoea nil;ipomoea nils;nils ipomoea;japanese morning glory;glory japanese morning;morning glory japanese;pharbitis nil;pharbitis nils;nils pharbitis"
"d027741","ipomoea","ipomoea;ipomoeas"
"d027722","convolvulaceae","convolvulaceae;turbina;turbinas;rivea;riveas;evolvulus;merremia;merremias"
"d029768","cornus","cornus;dogwood;dogwoods;corni fructus;fructus corni"
"d029767","cornaceae",""
"d065986","citrullus colocynthis","citrullus colocynthis;colocynth;colocynths;bitter-cucumber;bitter cucumber;bitter-cucumbers;bitter-apple;bitter apple;bitter-apples"
"d029773","citrullus","citrullus;watermelon;watermelons"
"d028463","cucumis melo","cucumis melo;cucumis melos;melos cucumis;cantaloupes;cantaloupe"
"d018553","cucumis sativus","cucumis sativus;cucumbers"
"d028462","cucumis","cucumis;cucumi"
"d028464","cucurbita","cucurbita;cucurbitas;squash plant;plant squash;plants squash;squash plants;squashes;squashe;pumpkins;pumpkin"
"d029774","gynostemma","gynostemma;gynostemmas;gynostemma pentaphyllum;gynostemma pentaphyllums;pentaphyllum gynostemma"
"d029776","luffa","luffa;luffas;loofah;loofahs;momordica luffa;momordica luffas;luffa momordica"
"d029778","trichosanthes","trichosanthes;trichosanthe;trichosanthes kirilowii;trichosanthes kirilowius;kirilowius trichosanthes;gourd snake;snake gourd;gourds snake;snake gourds"
"d019662","cucurbitaceae","cucurbitaceae;fevillea;fevilleas;coccinia;coccinias;gourd ivy;ivy gourd;gourds ivy;ivy gourds;melons;melon;melothria;melothrias"
"d029772","bryonia","bryonia;bryonias;bryonia dioica;bryonia dioicas;dioicas bryonia;bryony;bryonies;bryonia alba;bryonia albas;alba bryonia"
"d029786","cyperus","cyperus;cyperus esculentus;chufa;chufas;flat sedge;flat sedges;sedges flat;flatsedge;flatsedges;sedge flat;sedge nut;nut sedge;nut sedges;sedges nut;yellow nutgrass;nutgrass yellow;nutgrasses yellow;yellow nutgrasses"
"d031256","eleocharis","eleocharis;eleochari;chestnut water;chestnuts water;water chestnut;water chestnuts;water chestnut chinese;chinese water chestnut;chestnut chinese water"
"d029785","cyperaceae",""
"d031255","carex plant","carex plant;carex plants;plant carex;plants carex"
"d045466","dilleniaceae","dilleniaceae;dillenia;dillenias;curatella;curatellas"
"d027742","dioscorea","dioscorea;dioscorea villosa;wild yam;wild yams;yam wild;yams wild;dioscorea opposita;dioscorea polystachya;chinese yam;chinese yams;yam chinese;yams chinese;shan yao;shan yaos;yao shan;yaos shan;dioscorea batatas;yam;yams"
"d027744","tamus","tamus;bryony black;black bryony;black bryonies;bryonies black;tamus communis;tamus communi;communis tamus"
"d027743","dioscoreaceae","dioscoreaceae;tacca;taccas"
"d027924","sambucus nigra","sambucus nigra;elder european;elders european;european elder;european elders;elder black;black elderberry;black elderberries;elderberries black;elderberry black;black elder;black elders;elders black"
"d027923","sambucus","sambucus;elder plant;elder plants;plant elder;plants elder;sambucus canadensis;american elderberry;american elderberries;elderberries american;elderberry american;elderberry;elderberries"
"d027925","viburnum","viburnum;viburnums;highbush cranberry;cranberries highbush;highbush cranberries;cranberry highbush;cramp bark;bark cramp;barks cramp;cramp barks"
"d031003","adoxaceae","adoxaceae;adoxa;adoxas;muskroot;muskroots"
"d031239","lonicera","lonicera;loniceras;honeysuckle;honeysuckles"
"d031240","symphoricarpos","symphoricarpos;symphoricarpo;symphoricarpus"
"d027922","caprifoliaceae",""
"d049917","dipsacaceae","dipsacaceae;knautia;knautias;scabiosa;scabiosas;succisa;succisas;cephalaria;cephalarias;dipsacus;teasel;teasels"
"d032404","nardostachys","nardostachys;nardostachy"
"d032405","patrinia","patrinia;patrinias"
"d014632","valerian","valerian;valerians;valeriana;valerianas;valeriana officinalis;valeriana officinali;officinalis valeriana;heliotrope garden;garden heliotrope;garden heliotropes;heliotropes garden"
"d032406","valerianella","valerianella;valerianellas;cornsalad;cornsalads"
"d028161","valerianaceae","valerianaceae;centranthus"
"d000074766","dipsacales","dipsacales;dipsacale;caprifoliales;caprifoliale;viburnales;viburnale;sambucales;sambucale;valerianales;valerianale;adoxales;adoxale;lonicerales;lonicerale"
"d031250","clethraceae","clethraceae;clethra;clethras;sweetpepperbush;sweetpepperbushs"
"d032128","madhuca","madhuca;madhucas"
"d032129","manilkara","manilkara;manilkaras;manilkara zapota;manilkara zapotas;zapota manilkara;achras zapotilla;achras zapotillas;zapotilla achras;sapodilla;sapodillas;sapote;sapotes;zapote;zapotes;sapota zapotilla;sapota zapotillas;zapotilla sapota;lucuma mammosa;lucuma mammosas;mammosas lucuma"
"d032130","mimusops","mimusops;mimusop"
"d032131","palaquium","palaquium;palaquiums;palaquium gutta;palaquium guttas;gutta palaquium"
"d032132","pouteria","pouteria;pouterias;pouteria sapota;pouteria sapotas;sapota pouteria;sapote yellow;sapotes yellow;yellow sapote;yellow sapotes"
"d032133","synsepalum","synsepalum;synsepalums;synsepalum dulcificum;synsepalum dulcificums;dulcificums synsepalum;fruit miracle;miracle fruit;fruits miracle;miracle fruits"
"d029632","sapotaceae","sapotaceae;tieghemella;tieghemellas;argania;arganias;sideroxylon;sideroxylons"
"d045467","elaeocarpaceae","elaeocarpaceae;elaeocarpus"
