"meshID","name","terms","matched"
"d011462","prostaglandins g","prostaglandins g;pgg","1"
"d019796","15-hydroxy-11 alpha9 alpha-epoxymethanoprosta-513-dienoic acid","15-hydroxy-11 alpha9 alpha-epoxymethanoprosta-513-dienoic acid;911-dideoxy-11 alpha9-alpha-epoxymethano-pgf2 alpha;911-epoxymethano-pgh2;911 epoxymethano pgh2;11 alpha9 alpha-epoxymethano pgh2;11 alpha9 alpha epoxymethano pgh2;15shydroxy-9alpha11alpha-epoxymethanoprosta-513-dienoic acid;15s-hydroxy-11 alpha 9 alpha-epoxymethanoprosta-5z 13e-dienoic acid;911-dideoxy-11 alpha9 alpha-epoxymethanoprostaglandin f2 alpha;u-44619;u 44619;u46619;u44619;u-46619;u 46619","1"
"d044262","prostaglandin h2","prostaglandin h2;pgh2;pgh2","1"
"d011463","prostaglandins h","","1"
"d011449","prostaglandin endoperoxides","prostaglandin endoperoxides;endoperoxides prostaglandin","1"
"d013481","superoxides","superoxides;superoxide anion;superoxide radical;superoxide","1"
"d020122","tert-butylhydroperoxide","tert-butylhydroperoxide;tert butylhydroperoxide;tert-butyl hydroperoxide;hydroperoxide tert-butyl;tert butyl hydroperoxide;tertiary-butylhydroperoxide;tertiary butylhydroperoxide;t-butylhydroperoxide;t butylhydroperoxide;t-butyl hydroperoxide;hydroperoxide t-butyl;t butyl hydroperoxide","1"
"d045568","tetraoxanes","tetraoxanes;tetroxanes;tetra-oxanes;tetra oxanes;1245-tetraoxanes","1"
"d000077611","artemether lumefantrine drug combination","artemether lumefantrine drug combination;artemether - benflumetol;artemether-lumefantrine combination;artemether lumefantrine combination;artemether benflumetol drug combination;artemether-benflumetol combination;artemether benflumetol combination;co-artemether;co artemether;artemether lumefantrine;lumefantrine artemether;artemether benflumetol;benflumetol artemether;coartem;cgp-56697;cgp56697;cgp 56697","1"
"d000077549","artemether","artemether;o-methyldihydroartemisinine;o methyldihydroartemisinine;artenam;beta-arthemeter;beta arthemeter;artemether 3r-3alpha5abeta6beta8abeta9alpha10alpha12beta12ar-isomer;artemether 3r-3alpha5abeta6alpha8abeta9alpha10beta12beta12ar-isomer;alpha-artemether;alpha artemether;artemether 3r-3alpha5abeta6beta8aalpha9alpha10beta12beta12ar-isomer","1"
"d000077332","artesunate","artesunate;succinyl dihydroartemisinin;dihydroartemisinin succinyl;dihydroartemisinine-12-alpha-succinate;dihydroartemisinine 12 alpha succinate;malacef;sodium artesunate;malartin;sm-804;sm804;sm 804","1"
"d037621","artemisinins","","1"
"d010545","peroxides","","1"
"d014216","triacetoneamine-n-oxyl","triacetoneamine-n-oxyl;triacetoneamine n oxyl;2266-tetramethyl-4-oxopiperidine-1-oxyl;tan;tempone","1"
"d013113","spin labels","spin labels;labels spin","1"
"d005609","free radicals","free radicals;radicals free","1"
"d001545","benserazide","benserazide;seryltrihydroxybenzylhydrazine;seryltrihydroxy benzylhydrazine;benzylhydrazine seryltrihydroxy;dl-serine 2-234-trihydroxyphenylmethylhydrazide;serazide;ro 4-4602;ro 4 4602;ro 44602","1"
"d002230","carbidopa","carbidopa;methyldopahydrazine;mk-486;mk 486;mk486;lodosin;lodosyn;mk-485;mk 485;mk485;carbidopa s-isomer;carbidopa r-isomer","1"
"d002258","carbonyl cyanide m-chlorophenyl hydrazone","carbonyl cyanide m-chlorophenyl hydrazone;carbonyl cyanide meta-chlorophenyl hydrazone;carbonyl cyanide meta chlorophenyl hydrazone;cccp;carbonyl cyanide m chlorophenyl hydrazone","1"
"d002259","carbonyl cyanide p-trifluoromethoxyphenylhydrazone","carbonyl cyanide p-trifluoromethoxyphenylhydrazone;cyanide p-trifluoromethoxyphenylhydrazone carbonyl;p-trifluoromethoxyphenylhydrazone carbonyl cyanide;carbonyl cyanide p trifluoromethoxyphenylhydrazone;fccp;4-trifluoromethoxyphenylhydrazonopropanedinitrile;carbonyl cyanide para-trifluoromethoxyphenylhydrazone;carbonyl cyanide para trifluoromethoxyphenylhydrazone;cyanide para-trifluoromethoxyphenylhydrazone carbonyl;para-trifluoromethoxyphenylhydrazone carbonyl cyanide","1"
"d000077464","simendan","simendan;4-1456-tetrahydro-4-methyl-6-oxo-3-pyridazinylphenylhydrazonopropanedinitrile;simadax;dextrosimendan;or 1259;or-1259;levosimendan;or-1855;or 1855","1"
"d006835","hydrazones","","1"
"d007490","iproniazid","iproniazid;iprazid","1"
"d007538","isoniazid","isoniazid;isonicotinic acid hydrazide;hydrazide isonicotinic acid;phthivazide;phthivazid;isonicotinic acid vanillylidenehydrazide;acid vanillylidenehydrazide isonicotinic;vanillylidenehydrazide isonicotinic acid;ftivazide;tubazide;isonex","1"
"d019813","12-dimethylhydrazine","12-dimethylhydrazine;12 dimethylhydrazine;12-dimethyl-hydrazine;12 dimethyl hydrazine;nn-dimethylhydrazine;nn dimethylhydrazine;sym-dimethylhydrazine;sym dimethylhydrazine;sdmh","1"
"d004127","dimethylhydrazines","","1"
"d009002","monomethylhydrazine","monomethylhydrazine;methylhydrazine","1"
"d008763","methylhydrazines","","1"
"d010624","phenelzine","phenelzine;beta-phenylethylhydrazine;beta phenylethylhydrazine;fenelzin;phenethylhydrazine;2-phenethylhydrazine;2 phenethylhydrazine;phenelzine sulfate;sulfate phenelzine;nardelzine;nardil","1"
"d010659","phenylhydrazines","","1"
"d014032","todralazine","todralazine;todrazoline;ecarazine;binazine;binazin;apirachol","1"
"d006834","hydrazines","","1"
"d006531","hepes","hepes;n-2-hydroxyethylpiperazine-n-2-ethanesulfonic acid;n 2 hydroxyethylpiperazine n 2 ethanesulfonic acid;hepes monosodium salt;monosodium salt hepes;salt hepes monosodium","1"
"d007513","isethionic acid","isethionic acid;acid isethionic;hydroxyethylsulfonic acid;acid hydroxyethylsulfonic;isethionic acid monosodium salt;sodium isethionate;isethionate sodium;isethionic acid monoammonium salt;isethionic acid monopotassium salt","1"
"d000077443","acamprosate","acamprosate;acamprostate;n-acetylhomotaurine;n acetylhomotaurine;campral ec;n-acetylhomotaurine magnesium 21 salt;n-acetylhomotaurine monolithium salt;n acetylhomotaurine monolithium salt;n-acetylhomotaurine zinc 21 salt;campral;n-acetylhomotaurine monosodium salt;n acetylhomotaurine monosodium salt;sodium acetylhomotaurine;acetylhomotaurine sodium;zulex;acamprosate calcium;calcium acetylhomotaurine;acetylhomotaurine calcium;calcium acetylhomotaurinate;acetylhomotaurinate calcium;n-acetylhomotaurine calcium 21 salt;calcium acetyl homotaurinate;acetyl homotaurinate calcium;n-acetylhomotaurine monopotassium salt;n acetylhomotaurine monopotassium salt;aotal;regtect","1"
"d013655","taurochenodeoxycholic acid","taurochenodeoxycholic acid;acid taurochenodeoxycholic;chenodeoxycholyltaurine;taurine chenodeoxycholate;chenodeoxycholate taurine;taurochenodeoxycholate","1"
"d013657","taurodeoxycholic acid","taurodeoxycholic acid;acid taurodeoxycholic;deoxycholyltaurine;taurine deoxycholate;deoxycholate taurine;taurodeoxycholate;sodium taurodeoxycholate;taurodeoxycholate sodium","1"
"d013658","taurolithocholic acid","taurolithocholic acid;acid taurolithocholic;lithocholyltaurine;taurolithocholic acid monosodium salt;taurine lithocholate;lithocholate taurine;taurolithocholate","1"
"d013656","taurocholic acid","taurocholic acid;cholyltaurine;taurocholic acid monosodium salt;sodium taurocholate;taurocholate sodium;taurocholate sodium;taurocholic acid 7 beta-isomer;taurocholic acid monolithium salt;taurocholate;taurine cholate;taurocholic acid 5 alpha-isomer","1"
"d013654","taurine","taurine;tauphon;taufon;taurine zinc salt 21;taurine monopotassium salt;taurine hydrochloride","1"
"d015080","mesna","mesna;sodium 2-mercaptoethanesulphonate;2-mercaptoethanesulphonate sodium;asta-d 7093;asta d 7093;astad 7093;coenzyme m;mesna-cell;mesna cell;mesnex;ziken;2-mercaptoethanesulfonate;2 mercaptoethanesulfonate;mistabron;mucofluid;mistabronco;mitexan;ucb-3983;ucb 3983;ucb3983;uromitexan;mesnum","1"
"d002066","busulfan","busulfan;busulphan;busulfan wellcome;wellcome busulfan;busulfex;myleran;mylran;myelosan;mylecytan;n-butane-13-dimethylsulfonate;glyzophrol","1"
"d005020","ethyl methanesulfonate","ethyl methanesulfonate;methanesulfonate ethyl;ethylmethane sulfonate;sulfonate ethylmethane;ethylmesilate;ethylmesylate;ethyl mesilate;mesilate ethyl;ethyl mesylate;mesylate ethyl","1"
"d008741","methyl methanesulfonate","methyl methanesulfonate;methanesulfonate methyl;methyl methylenesulfonate;methylmesilate;methylmethane sulfonate;mesilate methyl;methyl mesilate;methyl mesylate;mesylate methyl;dimethylsulfonate","1"
"d008698","mesylates","mesylates;methylenesulfonates;mesylate;methanesulfonates;mesilate;mesilates","1"
"d000476","alkanesulfonates","alkanesulfonates;alkyl sulfonates;sulfonates alkyl","1"
"d017738","alkanesulfonic acids","alkanesulfonic acids;acids alkanesulfonic","1"
"d002082","butylamines","","1"
"d002073","butanes","butanes;isobutanes","1"
"d005025","ethylene dichlorides","ethylene dichlorides;dichlorides ethylene;dichloroethanes","1"
"d004980","ethane","","1"
"d037341","fumonisins","","1"
"d003474","curcumin","curcumin;turmeric yellow;yellow turmeric;diferuloylmethane","1"
"d036381","diarylheptanoids","diarylheptanoids;diaryl heptanoids;heptanoids diaryl;diarylheptanoid derivatives;acyclic diarylheptanoids;diarylheptanoids acyclic;curcuminoids;linear diarylheptanoids;diarylheptanoids linear;diarylheptanones;cyclic diarylheptanoids;diarylheptanoids cyclic","1"
"d006536","heptanes","heptanes;isoheptanes","1"
"d006586","hexanes","hexanes;isohexanes","1"
"d013774","tetranitromethane","","1"
"d008697","methane","","1"
"d009595","nitroparaffins","","1"
"d009795","octanes","octanes;isooctanes","1"
"d010420","pentanes","pentanes;isopentanes","1"
"d011407","propane","","1"
"d000473","alkanes","","1"
"d054378","acetogenins","acetogenins;acetogenin compounds;annonaceous acetogenins;acetogenins annonaceous","1"
"d000069472","colesevelam hydrochloride","colesevelam hydrochloride;hydrochloride colesevelam;colesevelam hcl;hcl colesevelam;cholestagel;welchol;colesevelam;gt 31104;31104 gt;gt-31104;gt31-104;gt31 104;gt31104","1"
"d000499","allylamine","allylamine;3-aminopropylene;3 aminopropylene","1"
"d000081248","allylbenzene derivatives","allylbenzene derivatives;3-ethenylmethylbenzene derivatives;vinyl toluene derivatives;2-propenylbenzene derivatives;allylbenzenes;1-methyl-1-phenylethylene derivatives;1-phenyl-2-propene derivatives","1"
"d000501","allylglycine","allylglycine;2-amino-4-pentenoic acid","1"
"d000498","allyl compounds","allyl compounds;compounds allyl","1"
"d000080084","calicheamicins","calicheamicins;calicheamicin","1"
"d009353","zinostatin","zinostatin;neocarzinostatin","1"
"d053281","enediynes","enediynes;enediyne group","1"
"d004000","dichloroethylenes","dichloroethylenes;vinylidene chlorides;chlorides vinylidene","1"
"d005030","ethylenes","","1"
"d002070","butadienes","butadienes;butadiene derivatives;derivatives butadiene","1"
"d002737","chloroprene","","1"
"d000466","alkadienes","alkadienes;diolefins;pentadienes","1"
"d000899","aurodox","aurodox;goldinomycin;n-methylkirromycin;n methylkirromycin;goldinodox;antibiotic x 5108;x5108;x-5108;x 5108","1"
"d019207","beta carotene","beta carotene;carotene beta;betacarotene;beta-carotene;carotaben;max-caro;max caro;maxcaro;solatene;vetoron;bellacarotin;provatene","1"
"d000077276","lycopene","lycopene;lyc-o-mato;lyc o mato;lycomato;all-trans-lycopene;all trans lycopene;lycopene 7-cis7-cis9-cis9-cis-isomer -;pro-lycopene;pro lycopene;prolycopene;lycopene cis-isomer;lycopene 13-cis-isomer","1"
"d045792","norisoprenoids","norisoprenoids;nor-isoprenoids;nor isoprenoids;ionones;vitispiranes;megastigmanes;theaspiranes;damascones;irones","1"
"d000077610","bexarotene","bexarotene;3-methyl-ttneb;4-1-35588-pentamethyl-5678-tetrahydro-2-naphthylethenylbenzoic acid;lg69 compound;lgd 1069;lgd-1069;lgd1069;targretin","1"
"d005050","etretinate","etretinate;ethyl etrinoate;etrinoate ethyl;tigason;tigazon;b10-9359;b10 9359;b109359;ro 10-9359;ro 10 9359;ro 109359;ro-10-9359;ro109359","1"
"d017313","fenretinide","fenretinide;n-4-hydroxyphenyl-trans-retinamide;fenretinimide;n-4-hydroxyphenylretinamide;4-hpr;4-hydroxyphenylretinamide;4 hydroxyphenylretinamide;mcn-r-1967;mcn r 1967;mcnr1967;fenretinide 13-cis-isomer;13-cis-isomer fenretinide;fenretinide 13 cis isomer","1"
"d015474","isotretinoin","isotretinoin;13-cis-retinoic acid;13 cis retinoic acid;isotretinoin zinc salt 13-cis-isomer;isotretinoin zinc salt 13 cis isomer;roaccutane;accutane;ro 4-3780;ro 4 3780;ro 43780","1"
"d012172","retinaldehyde","retinaldehyde;vitamin a aldehyde;aldehyde vitamin a;retinene;axerophthal;retinal;11-cis-retinal;11 cis retinal","1"
"d000077556","alitretinoin","alitretinoin;9cra compound;9-cis-retinoic acid;9 cis retinoic acid;bal4079;panretin;toctino","1"
"d014212","tretinoin","tretinoin;retinoic acid;acid retinoic;vitamin a acid;acid vitamin a;all-trans-retinoic acid;acid all-trans-retinoic;all trans retinoic acid;trans-retinoic acid;acid trans-retinoic;trans retinoic acid;retin-a;retin a;tretinoin potassium salt;potassium salt tretinoin;salt tretinoin potassium;tretinoin zinc salt;salt tretinoin zinc;zinc salt tretinoin;vesanoid;beta-all-trans-retinoic acid;acid beta-all-trans-retinoic;beta all trans retinoic acid;tretinoin sodium salt;salt tretinoin sodium;sodium salt tretinoin","1"
"d014801","vitamin a","vitamin a;aquasol a;retinol;37-dimethyl-9-266-trimethyl-1-cyclohexen-1-yl-2468-nonatetraen-1-ol all-e-isomer;all-trans-retinol;all trans retinol;vitamin a1;11-cis-retinol","1"
"d012176","retinoids","","1"
"d017255","acitretin","acitretin;etretin;isoacitretin;isoetretin;ro 10-1670;ro 101670;ro-10-1670;ro101670;13-cis-acitretin;neotigason;soriatane;acitretin zeee-isomer;ro-13-7652;ro137652;ro 13-7652;ro 137652","1"
"d016644","canthaxanthin","canthaxanthin;canthaxanthine;roxanthin red 10;food orange 8;orobronze;ci 40850;carophyll red","1"
"d000072743","beta-cryptoxanthin","beta-cryptoxanthin;beta cryptoxanthin","1"
"d065366","cryptoxanthins","cryptoxanthins;cryptoxanthin;beta-caroten-3-ol;beta caroten 3 ol","1"
"d014975","lutein","lutein;gamma lutein;lutein gamma;lutein f;betaepsilon-carotene-3 3-diol 3r3r6s-;lutein g;betaepsilon-carotene-33-diol 3s3r6s-","1"
"d065146","zeaxanthins","zeaxanthins;zeaxanthin;3r3r-zeaxanthin;3r3r zeaxanthin;beta-carotene-33-diol;beta carotene 33 diol","1"
"d024341","xanthophylls","xanthophylls;xanthophyll carotenoids;carotenoids xanthophyll","1"
"d024321","zeta carotene","zeta carotene;carotene zeta;zeta-carotene","1"
"d002338","carotenoids","carotenoids;tetraterpenes;tetraterpene derivatives;derivatives tetraterpene;carotenes;carotene","1"
"d004161","diphenylhexatriene","diphenylhexatriene;16-diphenylhexatriene;16 diphenylhexatriene;16-diphenyl-135-hexatriene","1"
"d005372","filipin","filipin;filimarisin;filipin iii;desoxylagosin;filipin ii;nsc-3364;nsc 3364;nsc3364;u-5956;u 5956;u5956;filipin i;filipin iv","1"
"d008613","mepartricin","mepartricin;methylpartricin;methyl partricin;tricandil;spa-s 160;spa s 160;spas 160;mepartricin a;mepartricin b","1"
"d009387","neoprene","neoprene;duprene;13-butadiene 2-chloro- homopolymer;polychloroprene;polychloroprenes;chloroprene polymer;chloroprene polymers","1"
"d000078789","polyacetylene polymer","polyacetylene polymer;polyacetylene polymers;polymer polyacetylene;polymers polyacetylene;polyacetylene","1"
"d020959","polyethylene","polyethylene;polythene;low-density polyethylene;low density polyethylene;polyethylene low-density;ldpe;high-density polyethylene;high density polyethylene;polyethylene high-density;hdpe","1"
"d011094","polyethyleneimine","polyethyleneimine;polyethyleneimines;polyethylenimine;polyethylenimines;polyaziridine;polyaziridines","1"
"d011095","polyethylenes","polyethylenes;ethene homopolymers;homopolymers ethene;ethylene polymers;polymers ethylene","1"
"d011126","polypropylenes","polypropylenes;propylene polymers;polymers propylene;propene polymers;polymers propene;polypropylene;prolene;polypro;hostalen;marlex;marlex polypropylene;polypropylene marlex","1"
"d011145","polyvinyls","polyvinyls;polyvinyl","1"
"d013185","squalene","","1"
"d011090","polyenes","polyenes;cumulenes","1"
"d002211","capsaicin","capsaicin;capsaicine;8-methyl-n-vanillyl-6-nonenamide;8 methyl n vanillyl 6 nonenamide;antiphlogistine rub a-535 capsaicin;axsain;zacin;capsidol;zostrix;capzasin;gelcen;katrum;ngx-4010;ngx 4010;ngx4010;capsicum farmaya;capsin","1"
"d053284","polyunsaturated alkamides","polyunsaturated alkamides;alkamides polyunsaturated;polyunsaturated alkylamides;alkylamides polyunsaturated;polyunsaturated isobutylamides;isobutylamides polyunsaturated","1"
"d011142","polyvinyl alcohol","polyvinyl alcohol;alcohol polyvinyl;polyviol;liquifilm tears;tears liquifilm","1"
"d011143","polyvinyl chloride","polyvinyl chloride;chloride polyvinyl;vinyl chloride polymer;polymer vinyl chloride;chloroethylene polymer;polymer chloroethylene;polychloroethylene;pvc;chloroethylene homopolymer;homopolymer chloroethylene;vinylite;viaflex;geon;ultron","1"
"d011144","polyvinylpyridine n-oxide","polyvinylpyridine n-oxide;n-oxide polyvinylpyridine;polyvinylpyridine n oxide;poly-2-vinylpyridine n-oxide;n-oxide poly-2-vinylpyridine;poly 2 vinylpyridine n oxide;kexiping;polyvinoxide;bay 3504","1"
"d011205","povidone","povidone;polvidone;polyvinylpyrrolidone;povidone unspecified;unspecified povidone;polyvidon;polyvidons;protagens;protagen;bolinan 40;crospovidone;dulcilarmes;dulcilarme;enterodez;enterodes;enterode;kollidon;lacophtal;nutrivisc;lagrifilm;liquifilm lagrimas;duratears free;hypotears;hypotear;oculotect;periston;plasdone;polyplasdone xl;protagent;pvp 40;lacri-stulln;unifluid;vidirakt s mit pvp;vidisic pvp ophtiole;wet-comod;arufil;bolinan","1"
"d011206","povidone-iodine","povidone-iodine;povidone iodine;povidone-iodines;pvp-i;pvp-iodine;pvp iodine;pvp-iodines;polyvinylpyrrolidone iodine;polyvinylpyrrolidone iodines;betadine;betadines;providine;providines;disadine;disadines;isodine;isodines;pharmadine;pharmadines;alphadine;alphadines;betaisodona","1"
"d014752","vinyl chloride","vinyl chloride;chloride vinyl;chloroethylene","1"
"d014753","vinyl compounds","vinyl compounds;compounds vinyl","1"
"d000475","alkenes","alkenes;olefins;pentenes","1"
"d000114","acetylene","","1"
"d002232","carbocyanines","","1"
"d008455","4-m-chlorophenylcarbamoyloxy-2-butynyltrimethylammonium chloride","4-m-chlorophenylcarbamoyloxy-2-butynyltrimethylammonium chloride;mcn-a-343;mcn a 343;mcna343;mcn-a343;mcneil a 343;a 343 mcneil;mcn a-343;mcn a343","1"
"d053280","diynes","diynes;bisacetylenic oxylipins;oxylipins bisacetylenic","1"
"d053279","polyynes","","1"
"d000480","alkynes","alkynes;acetylenic compounds;acetylenes","1"
"d006839","hydrocarbons acyclic","hydrocarbons acyclic;acyclic hydrocarbons","1"
"d001712","biperiden","biperiden;biperidene;alpha-bicyclo221hept-5-en-2-yl-alpha-phenyl-1-piperidinepropanol;biperiden 1s-1 alpha2 alphar4 alpha-isomer;biperiden 1r-1 alpha2 alphar4 alpha-isomer;akineton;biperiden hydrochloride;hydrochloride biperiden","1"
"d002164","camphor","camphor;camphor 1r-isomer;camphor 1s-isomer;camphor --isomer","1"
"d001892","camphanes","camphanes;bornanes;fenchanes;bornenes","1"
"d008464","mecamylamine","","1"
"d014112","toxaphene","toxaphene;polychlorocamphene","1"
"d009636","norbornanes","norbornanes;norcamphanes;norbornane derivatives;derivatives norbornane;norbornenes;norbornene derivatives;derivatives norbornene","1"
"d000081008","bicyclic monoterpenes","bicyclic monoterpenes;monoterpenes bicyclic;thujanes;thujane derivatives;derivatives thujane;camphenes;camphene derivatives;derivatives camphene;caranes;carane derivatives;derivatives carane;pinanes;pinane derivatives;derivatives pinane","1"
"d001643","bridged bicyclo compounds","bridged bicyclo compounds;bicyclo compounds bridged;bicyclo compounds","1"
"d008709","methenamine","methenamine;hexamine;hexamethylenetetramine;hexamine silver;silver hexamine;silver methenamine;methenamine silver;methenamine silver;silver methenamine;urotropin;aminoform","1"
"d012299","rimantadine","rimantadine;remantadine;riamantadine;roflual;flumadine;rimantadine hydrochloride;hydrochloride rimantadine","1"
"d000218","adamantane","adamantane;diamantane","1"
"d008559","memantine","memantine;memantin;13-dimethyl-5-aminoadamantane;1-amino-35-dimethyladamantane;namenda;ebixa;memantine hydrochloride;axura;d-145;d 145;d145","1"
"d000547","amantadine","amantadine;1-aminoadamantane;1 aminoadamantane;adamantylamine;wiregyt;amanta;amanta-hci-azu;amanta hci azu;amantahciazu;amanta-sulfate-azu;amanta sulfate azu;amantasulfateazu;amantadin azu;azu amantadin;amantadin al;al amantadin;amantadin stada;stada amantadin;amantadin-neuraxpharm;amantadin neuraxpharm;amantadinneuraxpharm;amantadin-ratiopharm;amantadin ratiopharm;amantadinratiopharm;amantadina juventus;juventus amantadina;amantadina llorente;llorente amantadina;amantadine hydrochloride;hydrochloride amantadine;amantadine sulfate;sulfate amantadine;amixx;cerebramed;gen-amantadine;gen amantadine;genamantadine;infecto-flu;infecto flu;infectoflu;infex;midantan;pms-amantadine;pms amantadine;pmsamantadine;symadine;symmetrel;endantadine;mantadix;tregor;viregyt;adekin;aman","1"
"d001952","bridged-ring compounds","bridged-ring compounds;bridged ring compounds;bridged compounds","1"
"d054812","cyclitols","","1"
"d003503","cyclobutanes","","1"
"d000077143","docetaxel","docetaxel;docetaxel trihydrate;docetaxol;docetaxel hydrate;taxoltere metro;rp 56976;rp-56976;rp56976;taxotere;docetaxel anhydrous;n-debenzoyl-n-tert-butoxycarbonyl-10-deacetyltaxol;n debenzoyl n tert butoxycarbonyl 10 deacetyltaxol;nsc 628503","1"
"d000068196","albumin-bound paclitaxel","albumin-bound paclitaxel;albumin bound paclitaxel;paclitaxel albumin-bound;protein-bound paclitaxel;paclitaxel protein-bound;protein bound paclitaxel;abraxane;abi007;abi-007;abi 007","1"
"d017239","paclitaxel","paclitaxel;anzatax;nsc-125973;nsc 125973;nsc125973;taxol;taxol a;bris taxol;taxol bris;paclitaxel 4 alpha-isomer;paxene;praxel;7-epi-taxol;7 epi taxol;onxol","1"
"d043823","taxoids","taxoids;taxanes","1"
"d043822","cyclodecanes","","1"
"d001537","bencyclane","bencyclane;fludilat;fluxema;dilangio compositu;compositu dilangio;desoblit;bencyclane fumarate;fumarate bencyclane;halidor","1"
"d019284","thapsigargin","","1"
"d045789","sesquiterpenes guaiane","sesquiterpenes guaiane;guaiane sesquiterpenes;sesquiterpenes guaianolide;guaianolide sesquiterpenes","1"
"d014334","tropolone","","1"
"d003508","cycloheptanes","","1"
"d052176","azulenes","azulenes;bicyclo530decapentaenes;cyclopentacycloheptenes","1"
"d003471","cuprizone","cuprizone;biscyclohexanone oxaldihydrazone;oxaldihydrazone biscyclohexanone","1"
"d003494","cyclamates","cyclamates;cyclamate;cyclamate calcium 21 salt dihydrate;potassium cyclamate;cyclamate potassium;sodium cyclamate;cyclamate sodium;cyclamate sodium salt;calcium cyclamate;cyclamate calcium;cyclamate calcium 21 salt;cyclamic acid","1"
"d000077222","limonene","limonene;limonene --;4-mentha-18-diene;4 mentha 18 diene;1-methyl-4-1-methylethenylcyclohexene;dipentene;-limonene;limonene r-isomer;-r-4-isopropenyl-1-methylcyclohexene;r-4-isopropenyl-1-methylcyclohexene;4r-1-methyl-4-1-methylethenylcyclohexene;limonene --isomer;d-limonene;r--limonene;d-limonene;d limonene;limonene -;cyclohexene 1-methyl-4-1-methylethenyl- 4r-;limonene s-isomer;--limonene;4s-1-methyl-4-isopropenylcyclohex-1-ene;aisa 5203-l limonene","1"
"d008610","menthol","menthol;cyclohexanol 5-methyl-2-1-methylethyl-;menthol 1alpha2beta5alpha-isomer","1"
"d000081005","cyclohexane monoterpenes","cyclohexane monoterpenes;monoterpenes cyclohexane","1"
"d000069468","desvenlafaxine succinate","desvenlafaxine succinate;succinate desvenlafaxine;o-desmethylvenlafaxine succinate monohydrate;monohydrate o-desmethylvenlafaxine succinate;o desmethylvenlafaxine succinate monohydrate;succinate monohydrate o-desmethylvenlafaxine;2-1-hydroxycyclohexyl-2-4-hydroxyphenylethyldimethylammonium 3-carboxypropanoate monohydrate;o-desmethylvenlafaxine succinate;o desmethylvenlafaxine succinate;succinate o-desmethylvenlafaxine;wy 45233;45233 wy;wy-45233;wy45233;wy-45233;wy45233;wy 45233;45233 wy;pristiq;desvenlafaxine;o-desmethylvenlafaxine;o desmethylvenlafaxine;4-2-dimethylamino-1-1-hydroxycyclohexylethylphenol","1"
"d000077591","eucalyptol","eucalyptol;18-cineole;18 cineole;18-epoxy-p-menthane;18 epoxy p menthane;18-cineol;18 cineol;cineole;soledum","1"
"d000069470","venlafaxine hydrochloride","venlafaxine hydrochloride;hydrochloride venlafaxine;cyclohexanol 1-2-dimethylamino-1-4-methoxyphenylethyl- hydrochloride;1-2-dimethylamino-1-4-methoxyphenylethylcyclohexanol hcl;wy 45030;wy-45030;wy45030;wy-45030;wy 45030;wy45030;sila-venlafaxine;sila venlafaxine;effexor;trevilor;vandral;efexor;venlafaxine;dobupal","1"
"d003511","cyclohexanols","cyclohexanols;cyclohexanol","1"
"d003512","cyclohexanones","","1"
"d053139","oseltamivir","oseltamivir;gs 4104;gs4104;gs-4104;tamiflu;gs 4071;gs4071;gs-4071","1"
"d053138","cyclohexenes","cyclohexenes;cyclohexadienes","1"
"d003514","cyclohexylamines","cyclohexylamines;cyclohexylamine","1"
"d007649","ketamine","ketamine;2-2-chlorophenyl-2-methylaminocyclohexanone;ci-581;ci 581;ci581;ketalar;ketaset;ketanest;calipsol;kalipsol;calypsol;ketamine hydrochloride","1"
"d000077592","maraviroc","maraviroc;44-difluoro-n-1s-3-exo-3-3-isopropyl-5-methyl-4h-124-triazol-4-yl-8-azabicyclo321oct-8-yl-1-phenylpropylcyclohexanecarboxamide;selzentry;uk-427857;uk 427857;uk427857;uk-427857;uk 427857;uk427857","1"
"d000077715","nateglinide","nateglinide;senaglinide;nate-glinide;fastic;starsis;djn 608;ay 4166;ay-4166;ay4166;a 4166;a-4166;a4166;nateglinide d-phe-isomer;starlix;n-4-isopropylcyclohexylcarbonylphenylalanine;nateglinide cisd-phe-isomer","1"
"d000077609","o-chloroacetylcarbamoylfumagillol","o-chloroacetylcarbamoylfumagillol;5-methoxy-4-2-methyl-3-3-methyl-2-butenyloxiranyl-1-oxaspiro25oct-6-ylchloroacetyl carbamate;agm 1470;agm-1470;agm1470;tnp 470;tnp-470;tnp470;caplostatin","1"
"d010852","picrotoxin","","1"
"d013992","tiletamine","tiletamine;2-ethylamino-2-2-thienylcyclohexanone;tiletamine hydrochloride;hydrochloride tiletamine;ci-634;ci 634;ci634","1"
"d001371","trans-14-bis2-chlorobenzaminomethylcyclohexane dihydrochloride","trans-14-bis2-chlorobenzaminomethylcyclohexane dihydrochloride;ay-9944;ay 9944;ay9944 a-7;a-7 ay9944;ay9944;ay9944-a-7;ay9944 a 7","1"
"d000077768","ciclopirox","ciclopirox;cyclopirox;hoe 296;hoe-296;hoe296;ciclopirox olamine;cyclopyroxolamine;6-cyclohexyl-1-hydroxy-4-methyl-21h-pyridone ethanolamine salt;ciclopiroxolamine;loprox;batrafen;penlac;dafnegin-csc;dafnegin csc","1"
"d003510","cyclohexanes","","1"
"d007488","iprindole","","1"
"d034242","cyclooctanes","cyclooctanes;dibenzocyclooctanes;cyclooctenes;cyclooctodienes;benzocyclooctanes;benzocyclooctenes","1"
