"meshID","name","terms","matched"
"d064098","esomeprazole","esomeprazole;esomeprazole sodium;esomeprazole strontium;strontium esomeprazole;esomeprazole magnesium;nexium;esomeprazole potassium;esomeprazole strontium anhydrous","1"
"d009853","omeprazole","omeprazole;prilosec;omeprazole sodium;sodium omeprazole;h 168-68;h 168 68;h 16868;omeprazole magnesium;magnesium omeprazole","1"
"d000077402","pantoprazole","pantoprazole;pantoprazole sodium;skf 96022;skf-96022;skf 96022;skf96022;skf-96022;skf96022;by 1023;by-1023;by1023;protonix","1"
"d064750","rabeprazole","rabeprazole;2-4-3-methoxypropoxy-3-methylpyridin-2-ylmethylsulfinyl-1h-benzimidazole;dexrabeprazole;e 3810;e3810;pariet;rabeprazole sodium;sodium rabeprazole;1h-benzimidazole 2-4-3-methoxypropoxy-3-methyl-2-pyridinylmethylsulfinyl- sodium salt;aciphex;ly-307640;ly 307640;ly307640","1"
"d053799","2-pyridinylmethylsulfinylbenzimidazoles","2-pyridinylmethylsulfinylbenzimidazoles;2 pyridinylmethylsulfinylbenzimidazoles;benzimidazole methylpyridine sulfoxides;methylpyridine sulfoxides benzimidazole;sulfoxides benzimidazole methylpyridine;timoprazole derivatives;timoprazoles;2-methylpyridine 2-benzimidazole sulfoxides;2 methylpyridine 2 benzimidazole sulfoxides;2-benzimidazole sulfoxides 2-methylpyridine;sulfoxides 2-methylpyridine 2-benzimidazole;2-pyridinylmethylsulfinyl-2-benzimidazoles;2 pyridinylmethylsulfinyl 2 benzimidazoles","1"
"d001562","benzimidazoles","","1"
"","benoxacor","","0"
"","benquinox","","0"
"","bensulfuron-methyl","","0"
"","bensulide","","0"
"","bensultap","","0"
"","bentazone-sodium","","0"
"","benthiavalicarb isopropyl","","0"
"","benzobicyclon","","0"
"","benzofenap","","0"
"","benzoic acid herbicides","","0"
"","benzoximate","","0"
"","benzoylprop-ethyl","","0"
"","benzthiazuron","","0"
"","bhc","","0"
"","bialaphos","","0"
"","bifenazate","","0"
"","bifenox","","0"
"","bifenthrin","","0"
"","binapacryl","","0"
"","bioallethrin","","0"
"","bioresmethrin","","0"
"","biphenyl","","0"
"","bipyridinium herbicides","","0"
"","bird repellent","","0"
"","bispyribac","","0"
"","bispyribac-sodium","","0"
"","bisthiosemi","","0"
"","bitertanol","","0"
"","blasticidin s","","0"
"","boscalid","","0"
"","brodifacoum","","0"
"","bromacil","","0"
"","bromadiolone","","0"
"","bromethalin","","0"
"","bromobutide","","0"
"","bromocyclen","","0"
"","bromofenoxim","","0"
"","bromofos","","0"
"","bromophos-ethyl","","0"
"","bromoxynil","","0"
"","bromuconazole","","0"
"","bronopol","","0"
"","bufencarb","","0"
"","bupirimate","","0"
"","buprofezin","","0"
"","butacarb","","0"
"","butachlor","","0"
"","butamifos","","0"
"","butenachlor","","0"
"","buthidazole","","0"
"","buthiobate","","0"
"","butocarboxim","","0"
"","butopyronoxyl","","0"
"","butoxycarboxim","","0"
"","butralin","","0"
"","butroxydim","","0"
"","buturon","","0"
"","butylamine","","0"
"d002101","cacodylic acid","cacodylic acid;acid cacodylic;dimethylarsinic acid;acid dimethylarsinic;cacodylate;dimethylarsinate","1"
"d008549","melarsoprol","melarsoprol;mel b;melarsenoxid-bal;melarsenoxid bal;melarsenoxidbal;arsobal","1"
"d012406","roxarsone","roxarsone;3-nitro-4-hydroxyphenylarsonic acid;3 nitro 4 hydroxyphenylarsonic acid;acid 3-nitro-4-hydroxyphenylarsonic;3-nitro-10;3 nitro 10;3nitro10","1"
"d001147","arsanilic acid","arsanilic acid;acid arsanilic;p-aminophenylarsonic acid;acid p-aminophenylarsonic;p aminophenylarsonic acid;4-aminobenzenearsonic acid;4 aminobenzenearsonic acid;acid 4-aminobenzenearsonic;sodium arsenilate;arsenilate sodium;sodium arsanilate;arsanilate sodium;atoxyl","1"
"d001148","arsenamide","arsenamide;thioarsenite;thiacetarsamide;caparsolate","1"
"d001150","arsenazo iii","","1"
"d001152","arsenicals","arsenicals;arsenic compounds;compounds arsenic","1"
"d001153","arsphenamine","arsphenamine;arsenobenzol;sodium arsenobenzol;arsenobenzol sodium;salvarsan","1"
"d010132","p-azobenzenearsonate","p-azobenzenearsonate;p azobenzenearsonate;para-azobenzenearsonate;para azobenzenearsonate;azophenylarsonate","1"
"","cadusafos","","0"
"","cafenstrole","","0"
"","calcium arsenate","","0"
"d003484","cyanamide","cyanamide;carbimide;temposil;cyanamide calcium 21 salt;abstem;citrated calcium cyanamide;calcium cyanamide citrated;cyanamide citrated calcium;cyanamide calcium 11 salt;calcium carbimide;carbimide calcium;calcium cyanamide;cyanamide calcium;cyanamide calcium salt;calcium salt cyanamide;colme","1"
"d009599","nitroprusside","nitroprusside;cyanonitrosylferrate;nitroferricyanide;nipruton;nitriate;nitropress;nitroprusside disodium salt dihydrate;nipride;naniprus;nitroprussiat fides;sodium nitroprusside;nitroprusside sodium;nitroprusside disodium salt;disodium salt nitroprusside;ketostix","1"
"d005292","ferricyanides","","1"
"d005295","ferrocyanides","","1"
"d011190","potassium cyanide","potassium cyanide;cyanide potassium;potassium cyanide kc15n;potassium cyanide k14cn","1"
"d012966","sodium cyanide","sodium cyanide;cyanide sodium;cyanogran","1"
"d003486","cyanides","cyanides;isocyanides","1"
"d003028","cme-carbodiimide","cme-carbodiimide;cme carbodiimide;carbodiimide cme;cmec;4-2-cyclohexylimidocarbonylaminoethyl-4-methylmorpholinium","1"
"d004024","dicyclohexylcarbodiimide","dicyclohexylcarbodiimide;dccd","1"
"d005022","ethyldimethylaminopropyl carbodiimide","ethyldimethylaminopropyl carbodiimide;carbodiimide ethyldimethylaminopropyl;3-3-dimethylaminopropyl-1-ethylcarbodiimide;edap-carbodiimide;edap carbodiimide;1-ethyl-3-3-dimethylaminopropylcarbodiimide","1"
"d002234","carbodiimides","","1"
"","calcium formate","","0"
"","captafol","","0"
"d002215","captan","captan;n-trichloromethylthio-4-cyclohexane-12-dicarboximide;n trichloromethylthio 4 cyclohexane 12 dicarboximide;vancide 89","1"
"d002714","chlorisondamine","chlorisondamine;chlorisondamine chloride;chloride chlorisondamine;chlorisondamine dichloride;dichloride chlorisondamine;ecolid","1"
"d007216","indoprofen","indoprofen;dexindoprofen","1"
"d000069056","lurasidone hydrochloride","lurasidone hydrochloride;hydrochloride lurasidone;lurasidone hcl;hcl lurasidone;sm 13496;13496 sm;sm13496;sm-13496;sm 13496;sm13496;sm-13496;lurasidone;n-2-4-12-benzisothiazol-3-yl-1-piperazinylmethyl-1-cyclohexylmethyl-23-bicyclo221heptanedicarboximide;latuda","1"
"d008454","mazindol","mazindol;mazindole;diestet;mazanor;solucaps;teronac;teronak;an-448;an448;sanorex;sanjorex","1"
"d002752","chlorthalidone","chlorthalidone;chlorphthalidolone;phthalamudine;oxodoline;chlortalidone;hygroton;thalitone","1"
"d000077269","lenalidomide","lenalidomide;3-4-amino-1-oxoisoindolin-2-ylpiperidine-26-dione;26-piperidinedione 3-4-amino-13-dihydro-1-oxo-2h- isoindol-2-yl-;imid3 cpd;cc 5013;cc5013;cc-5013;revlimid;revimid","1"
"d013792","thalidomide","thalidomide;sedoval;thalomid","1"
"d010797","phthalimides","","1"
"d054833","isoindoles","","1"
"","carbamate fungicides","","0"
"","carbamate insecticide","","0"
"","carbamate insecticides","","0"
"","carbamorph","","0"
"","carbanilate herbicides","","0"
"","carbanolate","","0"
"d002035","bunaftine","bunaftine;bunaphtide;bunaphtine;bunaftide","1"
"d000069449","cinacalcet","cinacalcet;cinacalcet hydrochloride;alpha-methyl-n-3-3-trifluoromethylphenylpropyl-1-naphthalenemethanamine alphar-hydrochloride;sensipar;amg 073;krn 1493;amg073","1"
"d003619","dansyl compounds","dansyl compounds;compounds dansyl;dimethylaminonaphthalenesulfonyl compounds;compounds dimethylaminonaphthalenesulfonyl","1"
"d000069499","ezetimibe simvastatin drug combination","ezetimibe simvastatin drug combination;ezetimibe-simvastatin combination;combination ezetimibe-simvastatin;ezetimibe simvastatin combination;ezetimibe simvastatin drug combination;ezetimibe-simvastatin drug combination;combination ezetimibe-simvastatin drug;drug combination ezetimibe-simvastatin;vytorin;inegy","1"
"d019821","simvastatin","simvastatin;zocor;mk-733;mk 733;mk733;synvinolin","1"
"d008148","lovastatin","lovastatin;mevinolin;monacolin k;6-methylcompactin;6 methylcompactin;mk-803;mk 803;mk803;mevacor;lovastatin 1 alphas-isomer;lovastatin 1 alpha-isomer;1 alpha-isomer lovastatin;lovastatin 1 alpha isomer;alpha-isomer lovastatin 1","1"
"d009288","naproxen","naproxen;methoxypropiocin;anaprox;aleve;proxen;synflex;naprosin;naprosyn;naproxen sodium;sodium naproxen;sodium naproxenate;naproxenate sodium","1"
"d009280","naphthaleneacetic acids","naphthaleneacetic acids;acids naphthaleneacetic","1"
"d000548","amaranth dye","amaranth dye;azorubin s;acid red 27;ci acid red 27;ci food red 9;ar27 compound;compound ar27;fd c red no 2;red dye no 2","1"
"d000580","amido black","amido black;black amido;ci acid black 1;amido black sodium salt;amido black dilithium salt;ci-20470;ci 20470;ci20470","1"
"d000817","anilino naphthalenesulfonates","anilino naphthalenesulfonates;naphthalenesulfonates anilino","1"
"d003224","congo red","congo red;red congo","1"
"d005070","evans blue","evans blue;blue evans;evans blue;blue evans;evan blue;azovan blue;blue azovan;ci direct blue 53;ci 23860","1"
"d013498","suramin","suramin;germanin;suramin sodium;sodium suramin;suramin hexasodium salt;hexasodium salt suramin;salt suramin hexasodium;naganin;naganol;naphuride;suramin monosodium salt;monosodium salt suramin;salt suramin monosodium;moranil","1"
"d014343","trypan blue","trypan blue;blue trypan;niagara blue;blue niagara;diamine blue;blue diamine;visionblue","1"
"d009282","naphthalenesulfonates","","1"
"d009284","naphthols","naphthols;hydroxynaphthalenes","1"
"d010837","vitamin k 1","vitamin k 1;phytonadione;vitamin k1;phytomenadione;phylloquinone;phyllohydroquinone;aquamephyton;konakion","1"
"d024482","vitamin k 2","vitamin k 2;menaquinones;vitamin k2;menaquinone;vitamin k quinone","1"
"d024483","vitamin k 3","vitamin k 3;vitamin k3;2-methylnaphthoquinone;menadione;2-methyl-14-naphthalenedione;2-methyl-14-naphthoquinone;menadione sodium bisulfite;bisulfite menadione sodium;sodium bisulfite menadione;vitamin k3 sodium bisulfite;vicasol;vikasol;menadione bisulfite;bisulfite menadione;menadione sodium bisulfite trihydrate","1"
"d014812","vitamin k","","1"
"d009285","naphthoquinones","naphthoquinones;naphthalenediones;naphthazarins","1"
"d020280","sertraline","sertraline;zoloft;altruline;lustral;apo-sertraline;apo sertraline;aremis;besitran;sealdin;gladem;novo-sertraline;novo sertraline;ratio-sertraline;ratio sertraline;rhoxal-sertraline;rhoxal sertraline;sertraline hydrochloride;hydrochloride sertraline;sertraline hydrochloride 1s-cis-isomer;gen-sertraline;gen sertraline","1"
"d015057","1-naphthylamine","1-naphthylamine;1 naphthylamine;1-aminonaphthalene;1 aminonaphthalene;8-aminonaphthalene;8 aminonaphthalene;alpha-naphthylamine;alpha naphthylamine;naphthalidine","1"
"d015081","2-naphthylamine","2-naphthylamine;2 naphthylamine;beta-naphthylamine;beta naphthylamine;2-aminonaphthalene;2 aminonaphthalene","1"
"d015058","1-naphthylisothiocyanate","1-naphthylisothiocyanate;1 naphthylisothiocyanate;alpha-naphthylisothiocyanate;alpha naphthylisothiocyanate","1"
"d009286","naphthylvinylpyridine","","1"
"d017035","pravastatin","pravastatin;eptastatin;vasten;cs-514;cs 514;cs514;lin-pravastatin;lin pravastatin;lipemol;liplat;nu-pravastatin;nu pravastatin;prareduct;mevalotin;pravachol;elisor;selektine;lipostat;pravacol;pravasin;pravastatin monosodium salt 6 beta-isomer;pravastatin sodium;pravastatin sodium salt;sodium salt pravastatin;pravastatin tert-octylamine salt;pravastatin tert octylamine salt;pravastatin 6 beta-isomer;rms-431;rms 431;rms431;sq-31000;sq 31000;sq31000;sq-31000;sq 31000;sq31000;apo-pravastatin;apo pravastatin;bristacol","1"
"d011433","propranolol","propranolol;propanolol;inderal;avlocardyl;ay-20694;ay 20694;ay20694;rexigen;dexpropranolol;dociton;obsidan;obzidan;propranolol hydrochloride;hydrochloride propranolol;anaprilin;anapriline;betadren","1"
"d000077291","terbinafine","terbinafine;terbinafine z-isomer;terbinafine z-;lamisil;e-n-66-dimethyl-2-heptenynyl-n-methyl-1-naphthalenementhamin hydrochloride;tdt-067;tdt 067;tdt067;da 5505;sf 86-327;sf 86 327;sf 86327;sf-86-327;sf86327;terbinafine hydrochloride","1"
"d017371","8-hydroxy-2-di-n-propylaminotetralin","8-hydroxy-2-di-n-propylaminotetralin;8-oh-dpat;8-hydroxy-2-di-n-propylaminotetralin hydrobromide;8-hydroxy-2-di-n-propylaminotetralin hydrobromide --isomer;8-hydroxy-2-di-n-propylaminotetralin r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride s-isomer;8-hydroxy-2-di-n-propylaminotetralin --isomer;8-hydroxy-2-di-n-propylaminotetralin s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide r-isomer","1"
"d000077610","bexarotene","bexarotene;3-methyl-ttneb;4-1-35588-pentamethyl-5678-tetrahydro-2-naphthylethenylbenzoic acid;lg69 compound;lgd 1069;lgd-1069;lgd1069;targretin","1"
"d002040","levobunolol","levobunolol;apo-levobunolol;apo levobunolol;apolevobunolol;betagan;levobunolol hydrochloride;novo-levobunolol;novo levobunolol;novolevobunolol;w-7000a;w 7000a;w7000a;ratio-levobunolol;ratio levobunolol;ultracortenol;vistagan;akbeta;pms-levobunolol;pms levobunolol;pmslevobunolol","1"
"d064805","bunolol","bunolol;w-6412a;w 6412a;w6412a;bunolol hydrochloride","1"
"d005047","etoposide","etoposide;eposide;demethyl epipodophyllotoxin ethylidine glucoside;eto-gry;eto gry;etoposide 5a alpha9 alpha-isomer;etoposide 5s-isomer;etoposide alpha-d-glucopyranosyl isomer;etoposide alpha d glucopyranosyl isomer;alpha-d-glucopyranosyl isomer etoposide;etoposido ferrer farma;exitop;lastet;nsc-141540;nsc 141540;nsc141540;onkoposid;riboposid;toposar;etoposide teva;teva etoposide;vepesid;vp 16-213;vp 16 213;vp 16213;vp-16;vp 16;vp16;vpside-sandoz;vpside sandoz;celltop;etopos;etomedac;eposin;etoposide 5a alpha-isomer;etoposide pierre fabre","1"
"d011034","podophyllotoxin","podophyllotoxin;podofilox;condylox;cph86;epipodophyllotoxin;podocon-25;podophyllotoxin 5r-5 alpha5a alpha8a alpha9 beta-isomer;podophyllotoxin 5r-5 alpha5a alpha8a beta9 alpha-isomer;podophyllotoxin 5r-5 alpha5a beta8a alpha9 beta-isomer;wartec;warticon;podofilm;condyline;podophyllotoxin 5r-5 alpha5a alpha8a alpha9 alpha-isomer","1"
"d044024","tetralones","","1"
"d013764","tetrahydronaphthalenes","tetrahydronaphthalenes;tetralins","1"
"d000068801","adapalene benzoyl peroxide drug combination","adapalene benzoyl peroxide drug combination;adapalene-benzoyl peroxide drug combination;adapalene - benzoyl peroxide drug combination;adapalene benzoyl peroxide drug combination;epiduo","1"
"d000068816","adapalene","adapalene;6-3-1-adamantyl-4-methoxyphenyl-2-naphthoic acid;cd 271;271 cd;cd271;cd-271;adaferin;differin;differine","1"
"d000073","acenaphthenes","","1"
"d009281","naphthalenes","","1"
"d053644","naphthalimides","","1"
"d053626","atovaquone","atovaquone;2-4-4-chlorophenylcyclohexyl-3-hydroxy-14-naphthoquinone;2-trans-4-4-chlorophenylcyclohexyl-3-hydroxy-14-naphthoquinone;wellvone;mepron;566c;compound 566;566c80;hydroxynaphthoquinone 566c80;566c80 hydroxynaphthoquinone;hydroxynaphthoquinone 566c80","1"
"","carbendazim","","0"
"","carbetamide","","0"
"d004367","dry ice","dry ice;ice dry;carbon dioxide snow;dioxide snow carbon;snow carbon dioxide","1"
"d002245","carbon dioxide","carbon dioxide;dioxide carbon;carbonic anhydride;anhydride carbonic","1"
"d002246","carbon disulfide","carbon disulfide;disulfide carbon","1"
"d002248","carbon monoxide","carbon monoxide;monoxide carbon","1"
"d017693","sodium bicarbonate","sodium bicarbonate;bicarbonate sodium;carbonic acid monosodium salt;sodium hydrogen carbonate;hydrogen carbonate sodium;baking soda;soda baking","1"
"d001639","bicarbonates","bicarbonates;hydrogen carbonates;carbonates hydrogen;carbonic acid ions;ions carbonic acid;hydrogen carbonate;carbonate hydrogen;bicarbonate ion;bicarbonate ions;ions bicarbonate","1"
"d060734","nacre","nacre;mother of pearl","1"
"d002119","calcium carbonate","calcium carbonate;carbonate calcium;aragonite;vaterite;calcite;limestone;marble;milk of calcium;calcium milk;chalk","1"
"d016651","lithium carbonate","lithium carbonate;carbonate lithium;dilithium carbonate;carbonate dilithium;lithane;lithium bicarbonate;bicarbonate lithium;lithobid;lithonate;cp-15467-61;cp 15467 61;cp1546761;micalith;nsc-16895;nsc 16895;nsc16895;priadel;quilinorm-retard;quilinorm retard;quilinormretard;eskalith;lithotabs","1"
"d002254","carbonates","","1"
"d002255","carbonic acid","carbonic acid;acid carbonic","1"
"d017554","carbon compounds inorganic","carbon compounds inorganic;inorganic carbon compounds;compounds inorganic carbon","1"
"d003553","cystine","cystine;l-cystine;l cystine;copper cystinate","1"
"d004220","disulfides","","1"
"d013440","sulfides","sulfides;thioethers;sulfur ethers;ethers sulfur","1"
"","carbophenothion","","0"
"","carbosulfan","","0"
"d001586","benzoylarginine nitroanilide","benzoylarginine nitroanilide;nitroanilide benzoylarginine;n-benzoylarginyl-4-nitroanilide;n benzoylarginyl 4 nitroanilide;bapna;n-benzoylarginine-4-nitroanilide;n benzoylarginine 4 nitroanilide;benzoylarginine nitroanilide s-isomer;benzoylarginine nitroanilide monosodium salt monohydrochloride;n-alpha-benzoyl-dl-arginine-4-nitroanilide;n alpha benzoyl dl arginine 4 nitroanilide;benzoylarginine nitroanilide r-isomer;benzoylarginine nitroanilide monohydrochloride;monohydrochloride benzoylarginine nitroanilide","1"
"d000077554","levobupivacaine","levobupivacaine;levobupivacaine hydrochloride;chirocaine","1"
"d002045","bupivacaine","bupivacaine;1-butyl-n-26-dimethylphenyl-2-piperidinecarboxamide;marcain;bupivacain janapharm;bupivacain-rpr;bupivacain rpr;bupivacaina braun;carbostesin;bupivacaine carbonate;bupivacaine hydrochloride;bupivacaine monohydrochloride monohydrate;buvacaina;dolanaest;sensorcaine;svedocain sin vasoconstr;marcaine;bupivacaine anhydrous","1"
"d007095","imidocarb","imidocarb;imidocarb hydrochloride;hydrochloride imidocarb;imidocarb dihydrochloride;dihydrochloride imidocarb","1"
"d009528","nicarbazin","nicarbazin;nicarbazine","1"
"d002224","carbanilides","carbanilides;diphenylurea compounds;compounds diphenylurea","1"
"d002261","carboxin","carboxin;56-dihydro-2-methyl-n-phenyl-14-oxathiin-3-carboxamide;vitavax;d-735;d 735;d735","1"
"d016700","encainide","encainide;encainide -isomer;enkaid;mj-9067;mj 9067;mj9067;encainide hydrochloride;encainide hydrochloride --isomer;encainide --isomer","1"
"d005485","flutamide","flutamide;niftolid;niftolide;chimax;cytamid;eulexin;euflex;drogenil;eulexine;fluken;flulem;flumid;fluta 1a pharma;fluta-cell;fluta cell;flutacell;fluta-gry;fluta gry;flutagry;flutamin;flutandrona;flutaplex;flutexin;fugerel;grisetin;novo-flutamide;novo flutamide;novoflutamide;oncosal;pms-flutamide;pms flutamide;prostacur;prostica;prostogenat;sch-13521;sch 13521;sch13521;testotard;apimid;apo-flutamide;apo flutamide;apoflutamide","1"
"d000077442","lidocaine prilocaine drug combination","lidocaine prilocaine drug combination;eutectic mixture of local anesthetics;lidocaine prilocaine;prilocaine lidocaine;lidocaine-prilocaine drug combination;lidocaine prilocaine drug combination;eutectic lidocaine-prilocaine;eutectic lidocaine prilocaine;lidocaine-prilocaine eutectic;fortacin;emla cream;psd 502;psd-502;psd502;oraqix;topical eutectic-like mixture for premature ejaculation;topical eutectic like mixture for premature ejaculation","1"
"d011318","prilocaine","prilocaine;propitocaine;citanest octapressin;xylonest;citanest;prilocaine hydrochloride","1"
"d011411","propanil","propanil;propanide;propagrin 36","1"
"d000077212","ropivacaine","ropivacaine;1-propyl-26-pipecoloxylidide;1 propyl 26 pipecoloxylidide;naropin;ropivacaine monohydrochloride;ropivacaine hydrochloride;al 381;al-381;al381;naropeine;lea 103;lea-103;lea103;ropivacaine monohydrochloride s-isomer","1"
"d009534","niclosamide","niclosamide;bayer 73;bayluscide;yomesan;fenasal;phenasal;niclocide;radewerm;trdmine;bayer 2353;clonitralide;niclosamide 2-aminoethanol 11","1"
"d010097","oxyclozanide","oxyclozanide;oxiclozanidum;zanil","1"
"d011888","rafoxanide","rafoxanide;rafoxanid;ranide;mk 990;disalan;flukanide","1"
"d012458","salicylanilides","salicylanilides;n-phenylsalicylamides;n phenylsalicylamides","1"
"d016677","tocainide","tocainide;tocainide monohdyrochloride r-isomer;tocainide monohydrobromide r-isomer;tocainide monohydrochloride;tocainide hydrochloride;hydrochloride tocainide;w-36095;w 36095;w36095;tocainide monohydrochloride s-isomer;tocainide --isomer;tocainide r-isomer;tocainide s-isomer;tonocard;xylotocan;tocainide monohydrochloride --isomer","1"
"d000077337","vorinostat","vorinostat;n1-hydroxy-n8-phenyloctanediamide;n1 hydroxy n8 phenyloctanediamide;nhnpoda;suberoyl anilide hydroxamic acid;suberoylanilide hydroxamic acid;n-hydroxy-n-phenyloctanediamide;n hydroxy n phenyloctanediamide;suberanilohydroxamic acid;m344;mk-0683;mk 0683;mk0683;18f-saha;18f-suberoylanilide hydroxamic acid;18f suberoylanilide hydroxamic acid;zolinza","1"
"d003957","diamfenetide","diamfenetide;diamphenethide;acemidophen;di-2-4-acetamidophenoxyethyl ether;coriban","1"
"d005041","etidocaine","etidocaine;2-ethylpropylamino-26-butyroxylidide;w-19053;w 19053;w19053;duranest","1"
"d007542","inosine pranobex","inosine pranobex;pranobex inosine;metisoprinol;methysoprinol;inosiplex;methisoprinol;isoprinosin;isoprinosine;npt-10381;npt 10381;npt10381;imunovir","1"
"d008012","lidocaine","lidocaine;2-diethylamino-n-26-dimethylphenylacetamide;2-2etn-2mephacn;lignocaine;lidocaine carbonate 21;lidocaine carbonate;lidocaine hydrocarbonate;lidocaine hydrochloride;lidocaine monohydrochloride;lidocaine monoacetate;xyloneural;lidocaine sulfate 11;octocaine;xylesthesin;xylocaine;xylocitin;dalcaine;lidocaine monohydrochloride monohydrate","1"
"d010615","phenacetin","phenacetin;acetophenetidin","1"
"d011217","practolol","practolol;eralzdin practolol;practolol eralzdin;ici-50172;ici 50172;ici50172;dalzic","1"
"d000069458","ranolazine","ranolazine;n-26-dimethylphenyl-4-2-hydroxy-3-2-methoxyphenoxypropyl-1-piperazineacetamide;renolazine;ranolazine hydrochloride;hydrochloride ranolazine;ranolazine dihydrochloride;dihydrochloride ranolazine;ranolazine hcl;hcl ranolazine;ranexa;rs 43285-193;rs 43285 193;rs 43285193;rs 43285;43285 rs;rs-43285;rs43285","1"
"d014288","trimecaine","trimecaine;trimecaine monohydrochloride;monohydrochloride trimecaine;mesocaine","1"
"d000082","acetaminophen","acetaminophen;acetominophen;hydroxyacetanilide;apap;p-acetamidophenol;p-hydroxyacetanilide;paracetamol;n-4-hydroxyphenylacetanilide;acetamidophenol;n-acetyl-p-aminophenol;acephen;acetaco;tylenol;anacin-3;anacin 3;anacin3;datril;panadol;acamol;algotropyl","1"
"d000083","acetanilides","acetanilides;acetylanilines;n-phenylacetamides","1"
"d000813","anilides","","1"
"d010075","oxathiins","oxathiins;oxathins","1"
"","carfentrazone-ethyl","","0"
"","carpropamid","","0"
"","cartap","","0"
"","chinomethionat","","0"
"","chitin synthesis inhibitors","","0"
"","chlomethoxyfen","","0"
"d002698","chloralose","chloralose;glucochloralose;glucochloral;alpha-chloralose;alpha chloralose;anhydroglucochloral;beta-chloralose;beta chloralose","1"
"d002697","chloral hydrate","chloral hydrate;hydrate chloral;noctec","1"
"d000068896","canagliflozin","canagliflozin;invokana;canagliflozin hemihydrate;canagliflozin anhydrous;1-glucopyranosyl-4-methyl-3-5-4-fluorophenyl-2-thienylmethylbenzene - t777973","1"
"d004929","esculin","esculin;venoplant;aesculin;esculoside","1"
"d057888","iridoid glucosides","iridoid glucosides;glucosides iridoid;iridoidglucosides;secoiridoid glucosides;glucosides secoiridoid","1"
"d019325","3-o-methylglucose","3-o-methylglucose;3 o methylglucose;3-o-methyl-d-glucose;3 o methyl d glucose","1"
"d008757","methylglucosides","methylglucosides;methylglucopyranosides","1"
"d013713","teniposide","teniposide;demethyl epipodophyllotoxin thenylidine glucoside;vumon;vm-26;vm 26;vm26;teniposide 5a alpha9 alphas-isomer;nsc-122819;nsc 122819;nsc122819","1"
"d005961","glucosinolates","","1"
"d013863","thioglucosides","thioglucosides;thioglucopyranosides","1"
"d001104","arbutin","","1"
"d005960","glucosides","","1"
"","chloramben","","0"
"","chloraniformethan","","0"
"d002225","carbazilquinone","carbazilquinone;carboquone;carboquinone;esquinon","1"
"d002703","chloranil","chloranil;tetrachloro-14-benzoquinone;tetrachloro 14 benzoquinone;2356-tetrachloro-14-benzoquinone;vulklor;spergon;coversan;reranil","1"
"d003991","dibromothymoquinone","dibromothymoquinone;25-dibromo-3-methyl-6-isopropyl-p-benzoquinone;25 dibromo 3 methyl 6 isopropyl p benzoquinone","1"
"d010971","plastoquinone","plastoquinone;plastoquinone-9;plastoquinone 9","1"
"d014451","ubiquinone","ubiquinone;coenzyme q","1"
"d016227","benzoquinones","benzoquinones;benzodiones;14-benzoquinones;p-benzoquinones;25-cyclohexadiene-14-diones;12-benzoquinones;o-benzoquinones","1"
"","chloranocryl","","0"
"","chlorantraniliprole","","0"
"","chlorbicyclen","","0"
"","chlorbromuron","","0"
"","chlorbufam","","0"
"d004133","diminazene","diminazene;44-diazoaminobenzamidine;44 diazoaminobenzamidine","1"
"d010419","pentamidine","pentamidine;pentamidin;lomidine;nebupent;pentamidine isethionate;pentam;pentamidine mesylate;diamidine;pentacarinat","1"
"d001550","benzamidines","","1"
"d002742","chlorphenamidine","chlorphenamidine;chlordimeform","1"
"d001627","bethanidine","bethanidine;betanidine;batel;bethanidine sulfate;sulfate bethanidine;bethanidine sulfate 21","1"
"d002710","chlorhexidine","chlorhexidine;chlorhexidine hydrochloride;hydrochloride chlorhexidine;tubulicid;novalsan;sebidin a;chlorhexidine acetate;acetate chlorhexidine;mk-412a;mk 412a;mk412a","1"
"d008687","metformin","metformin;dimethylbiguanidine;dimethylguanylguanidine;glucophage;metformin hydrochloride;hydrochloride metformin;metformin hcl;hcl metformin","1"
"d010629","phenformin","phenformin;phenylethylbiguanide;fenformin","1"
"d002727","proguanil","proguanil;chlorguanid;chloroguanide;proguanil hydrochloride;hydrochloride proguanil;chloroguanide hydrochloride;hydrochloride chloroguanide;paludrine;paludrin;bigumal;chloriguane","1"
"d001645","biguanides","","1"
"d002026","buformin","buformin;butylbiguanide;1-butylbiguanide;1 butylbiguanide;adebit;silubin retard;retard silubin;gliporal;silubin","1"
"d002927","cimetidine","cimetidine;n-cyano-n-methyl-n-2-5-methyl-1h-imidazol-4-ylmethylthioethylguanidine;biomet;biomet400;cimetidine hydrochloride;hydrochloride cimetidine;cimetidine hcl;hcl cimetidine;histodil;skf-92334;skf 92334;skf92334;skf-92334;skf 92334;skf92334;tagamet;altramet;eureceptor","1"
"d003401","creatine","","1"
