"id","name","terms"
"d017371","8-hydroxy-2-di-n-propylaminotetralin","8-hydroxy-2-di-n-propylaminotetralin;8-oh-dpat;8-hydroxy-2-di-n-propylaminotetralin hydrobromide;8-hydroxy-2-di-n-propylaminotetralin hydrobromide --isomer;8-hydroxy-2-di-n-propylaminotetralin r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride r-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrochloride s-isomer;8-hydroxy-2-di-n-propylaminotetralin --isomer;8-hydroxy-2-di-n-propylaminotetralin s-isomer;8-hydroxy-2-di-n-propylaminotetralin hydrobromide r-isomer"
"d000077610","bexarotene","bexarotene;3-methyl-ttneb;4-1-35588-pentamethyl-5678-tetrahydro-2-naphthylethenylbenzoic acid;lg69 compound;lgd 1069;lgd-1069;lgd1069;targretin"
"d002040","levobunolol","levobunolol;apo-levobunolol;apo levobunolol;apolevobunolol;betagan;levobunolol hydrochloride;novo-levobunolol;novo levobunolol;novolevobunolol;w-7000a;w 7000a;w7000a;ratio-levobunolol;ratio levobunolol;ultracortenol;vistagan;akbeta;pms-levobunolol;pms levobunolol;pmslevobunolol"
"d064805","bunolol","bunolol;w-6412a;w 6412a;w6412a;bunolol hydrochloride"
"d005047","etoposide","etoposide;eposide;demethyl epipodophyllotoxin ethylidine glucoside;eto-gry;eto gry;etoposide 5a alpha9 alpha-isomer;etoposide 5s-isomer;etoposide alpha-d-glucopyranosyl isomer;etoposide alpha d glucopyranosyl isomer;alpha-d-glucopyranosyl isomer etoposide;etoposido ferrer farma;exitop;lastet;nsc-141540;nsc 141540;nsc141540;onkoposid;riboposid;toposar;etoposide teva;teva etoposide;vepesid;vp 16-213;vp 16 213;vp 16213;vp-16;vp 16;vp16;vpside-sandoz;vpside sandoz;celltop;etopos;etomedac;eposin;etoposide 5a alpha-isomer;etoposide pierre fabre"
"d011034","podophyllotoxin","podophyllotoxin;podofilox;condylox;cph86;epipodophyllotoxin;podocon-25;podophyllotoxin 5r-5 alpha5a alpha8a alpha9 beta-isomer;podophyllotoxin 5r-5 alpha5a alpha8a beta9 alpha-isomer;podophyllotoxin 5r-5 alpha5a beta8a alpha9 beta-isomer;wartec;warticon;podofilm;condyline;podophyllotoxin 5r-5 alpha5a alpha8a alpha9 alpha-isomer"
"d044024","tetralones",""
"d013764","tetrahydronaphthalenes","tetrahydronaphthalenes;tetralins"
"d000068801","adapalene benzoyl peroxide drug combination","adapalene benzoyl peroxide drug combination;adapalene-benzoyl peroxide drug combination;adapalene - benzoyl peroxide drug combination;adapalene benzoyl peroxide drug combination;epiduo"
"d000068816","adapalene","adapalene;6-3-1-adamantyl-4-methoxyphenyl-2-naphthoic acid;cd 271;271 cd;cd271;cd-271;adaferin;differin;differine"
"d000073","acenaphthenes",""
"d009281","naphthalenes",""
"d053644","naphthalimides",""
"d053626","atovaquone","atovaquone;2-4-4-chlorophenylcyclohexyl-3-hydroxy-14-naphthoquinone;2-trans-4-4-chlorophenylcyclohexyl-3-hydroxy-14-naphthoquinone;wellvone;mepron;566c;compound 566;566c80;hydroxynaphthoquinone 566c80;566c80 hydroxynaphthoquinone;hydroxynaphthoquinone 566c80"
"d004367","dry ice","dry ice;ice dry;carbon dioxide snow;dioxide snow carbon;snow carbon dioxide"
"d002245","carbon dioxide","carbon dioxide;dioxide carbon;carbonic anhydride;anhydride carbonic"
"d002246","carbon disulfide","carbon disulfide;disulfide carbon"
"d002248","carbon monoxide","carbon monoxide;monoxide carbon"
"d017693","sodium bicarbonate","sodium bicarbonate;bicarbonate sodium;carbonic acid monosodium salt;sodium hydrogen carbonate;hydrogen carbonate sodium;baking soda;soda baking"
"d001639","bicarbonates","bicarbonates;hydrogen carbonates;carbonates hydrogen;carbonic acid ions;ions carbonic acid;hydrogen carbonate;carbonate hydrogen;bicarbonate ion;bicarbonate ions;ions bicarbonate"
"d060734","nacre","nacre;mother of pearl"
"d002119","calcium carbonate","calcium carbonate;carbonate calcium;aragonite;vaterite;calcite;limestone;marble;milk of calcium;calcium milk;chalk"
"d016651","lithium carbonate","lithium carbonate;carbonate lithium;dilithium carbonate;carbonate dilithium;lithane;lithium bicarbonate;bicarbonate lithium;lithobid;lithonate;cp-15467-61;cp 15467 61;cp1546761;micalith;nsc-16895;nsc 16895;nsc16895;priadel;quilinorm-retard;quilinorm retard;quilinormretard;eskalith;lithotabs"
"d002254","carbonates",""
"d002255","carbonic acid","carbonic acid;acid carbonic"
"d017554","carbon compounds inorganic","carbon compounds inorganic;inorganic carbon compounds;compounds inorganic carbon"
"d003553","cystine","cystine;l-cystine;l cystine;copper cystinate"
"d004220","disulfides",""
"d013440","sulfides","sulfides;thioethers;sulfur ethers;ethers sulfur"
"d001586","benzoylarginine nitroanilide","benzoylarginine nitroanilide;nitroanilide benzoylarginine;n-benzoylarginyl-4-nitroanilide;n benzoylarginyl 4 nitroanilide;bapna;n-benzoylarginine-4-nitroanilide;n benzoylarginine 4 nitroanilide;benzoylarginine nitroanilide s-isomer;benzoylarginine nitroanilide monosodium salt monohydrochloride;n-alpha-benzoyl-dl-arginine-4-nitroanilide;n alpha benzoyl dl arginine 4 nitroanilide;benzoylarginine nitroanilide r-isomer;benzoylarginine nitroanilide monohydrochloride;monohydrochloride benzoylarginine nitroanilide"
"d000077554","levobupivacaine","levobupivacaine;levobupivacaine hydrochloride;chirocaine"
"d002045","bupivacaine","bupivacaine;1-butyl-n-26-dimethylphenyl-2-piperidinecarboxamide;marcain;bupivacain janapharm;bupivacain-rpr;bupivacain rpr;bupivacaina braun;carbostesin;bupivacaine carbonate;bupivacaine hydrochloride;bupivacaine monohydrochloride monohydrate;buvacaina;dolanaest;sensorcaine;svedocain sin vasoconstr;marcaine;bupivacaine anhydrous"
"d007095","imidocarb","imidocarb;imidocarb hydrochloride;hydrochloride imidocarb;imidocarb dihydrochloride;dihydrochloride imidocarb"
"d009528","nicarbazin","nicarbazin;nicarbazine"
"d002224","carbanilides","carbanilides;diphenylurea compounds;compounds diphenylurea"
"d002261","carboxin","carboxin;56-dihydro-2-methyl-n-phenyl-14-oxathiin-3-carboxamide;vitavax;d-735;d 735;d735"
"d016700","encainide","encainide;encainide -isomer;enkaid;mj-9067;mj 9067;mj9067;encainide hydrochloride;encainide hydrochloride --isomer;encainide --isomer"
"d005485","flutamide","flutamide;niftolid;niftolide;chimax;cytamid;eulexin;euflex;drogenil;eulexine;fluken;flulem;flumid;fluta 1a pharma;fluta-cell;fluta cell;flutacell;fluta-gry;fluta gry;flutagry;flutamin;flutandrona;flutaplex;flutexin;fugerel;grisetin;novo-flutamide;novo flutamide;novoflutamide;oncosal;pms-flutamide;pms flutamide;prostacur;prostica;prostogenat;sch-13521;sch 13521;sch13521;testotard;apimid;apo-flutamide;apo flutamide;apoflutamide"
"d000077442","lidocaine prilocaine drug combination","lidocaine prilocaine drug combination;eutectic mixture of local anesthetics;lidocaine prilocaine;prilocaine lidocaine;lidocaine-prilocaine drug combination;lidocaine prilocaine drug combination;eutectic lidocaine-prilocaine;eutectic lidocaine prilocaine;lidocaine-prilocaine eutectic;fortacin;emla cream;psd 502;psd-502;psd502;oraqix;topical eutectic-like mixture for premature ejaculation;topical eutectic like mixture for premature ejaculation"
"d011318","prilocaine","prilocaine;propitocaine;citanest octapressin;xylonest;citanest;prilocaine hydrochloride"
"d011411","propanil","propanil;propanide;propagrin 36"
"d000077212","ropivacaine","ropivacaine;1-propyl-26-pipecoloxylidide;1 propyl 26 pipecoloxylidide;naropin;ropivacaine monohydrochloride;ropivacaine hydrochloride;al 381;al-381;al381;naropeine;lea 103;lea-103;lea103;ropivacaine monohydrochloride s-isomer"
"d009534","niclosamide","niclosamide;bayer 73;bayluscide;yomesan;fenasal;phenasal;niclocide;radewerm;trdmine;bayer 2353;clonitralide;niclosamide 2-aminoethanol 11"
"d010097","oxyclozanide","oxyclozanide;oxiclozanidum;zanil"
"d011888","rafoxanide","rafoxanide;rafoxanid;ranide;mk 990;disalan;flukanide"
"d012458","salicylanilides","salicylanilides;n-phenylsalicylamides;n phenylsalicylamides"
"d016677","tocainide","tocainide;tocainide monohdyrochloride r-isomer;tocainide monohydrobromide r-isomer;tocainide monohydrochloride;tocainide hydrochloride;hydrochloride tocainide;w-36095;w 36095;w36095;tocainide monohydrochloride s-isomer;tocainide --isomer;tocainide r-isomer;tocainide s-isomer;tonocard;xylotocan;tocainide monohydrochloride --isomer"
"d000077337","vorinostat","vorinostat;n1-hydroxy-n8-phenyloctanediamide;n1 hydroxy n8 phenyloctanediamide;nhnpoda;suberoyl anilide hydroxamic acid;suberoylanilide hydroxamic acid;n-hydroxy-n-phenyloctanediamide;n hydroxy n phenyloctanediamide;suberanilohydroxamic acid;m344;mk-0683;mk 0683;mk0683;18f-saha;18f-suberoylanilide hydroxamic acid;18f suberoylanilide hydroxamic acid;zolinza"
"d003957","diamfenetide","diamfenetide;diamphenethide;acemidophen;di-2-4-acetamidophenoxyethyl ether;coriban"
"d005041","etidocaine","etidocaine;2-ethylpropylamino-26-butyroxylidide;w-19053;w 19053;w19053;duranest"
"d007542","inosine pranobex","inosine pranobex;pranobex inosine;metisoprinol;methysoprinol;inosiplex;methisoprinol;isoprinosin;isoprinosine;npt-10381;npt 10381;npt10381;imunovir"
"d008012","lidocaine","lidocaine;2-diethylamino-n-26-dimethylphenylacetamide;2-2etn-2mephacn;lignocaine;lidocaine carbonate 21;lidocaine carbonate;lidocaine hydrocarbonate;lidocaine hydrochloride;lidocaine monohydrochloride;lidocaine monoacetate;xyloneural;lidocaine sulfate 11;octocaine;xylesthesin;xylocaine;xylocitin;dalcaine;lidocaine monohydrochloride monohydrate"
"d010615","phenacetin","phenacetin;acetophenetidin"
"d011217","practolol","practolol;eralzdin practolol;practolol eralzdin;ici-50172;ici 50172;ici50172;dalzic"
"d000069458","ranolazine","ranolazine;n-26-dimethylphenyl-4-2-hydroxy-3-2-methoxyphenoxypropyl-1-piperazineacetamide;renolazine;ranolazine hydrochloride;hydrochloride ranolazine;ranolazine dihydrochloride;dihydrochloride ranolazine;ranolazine hcl;hcl ranolazine;ranexa;rs 43285-193;rs 43285 193;rs 43285193;rs 43285;43285 rs;rs-43285;rs43285"
"d014288","trimecaine","trimecaine;trimecaine monohydrochloride;monohydrochloride trimecaine;mesocaine"
"d000082","acetaminophen","acetaminophen;acetominophen;hydroxyacetanilide;apap;p-acetamidophenol;p-hydroxyacetanilide;paracetamol;n-4-hydroxyphenylacetanilide;acetamidophenol;n-acetyl-p-aminophenol;acephen;acetaco;tylenol;anacin-3;anacin 3;anacin3;datril;panadol;acamol;algotropyl"
"d000083","acetanilides","acetanilides;acetylanilines;n-phenylacetamides"
"d000813","anilides",""
"d010075","oxathiins","oxathiins;oxathins"
"d002698","chloralose","chloralose;glucochloralose;glucochloral;alpha-chloralose;alpha chloralose;anhydroglucochloral;beta-chloralose;beta chloralose"
"d002697","chloral hydrate","chloral hydrate;hydrate chloral;noctec"
"d000068896","canagliflozin","canagliflozin;invokana;canagliflozin hemihydrate;canagliflozin anhydrous;1-glucopyranosyl-4-methyl-3-5-4-fluorophenyl-2-thienylmethylbenzene - t777973"
"d004929","esculin","esculin;venoplant;aesculin;esculoside"
"d057888","iridoid glucosides","iridoid glucosides;glucosides iridoid;iridoidglucosides;secoiridoid glucosides;glucosides secoiridoid"
"d019325","3-o-methylglucose","3-o-methylglucose;3 o methylglucose;3-o-methyl-d-glucose;3 o methyl d glucose"
"d008757","methylglucosides","methylglucosides;methylglucopyranosides"
"d013713","teniposide","teniposide;demethyl epipodophyllotoxin thenylidine glucoside;vumon;vm-26;vm 26;vm26;teniposide 5a alpha9 alphas-isomer;nsc-122819;nsc 122819;nsc122819"
"d005961","glucosinolates",""
"d013863","thioglucosides","thioglucosides;thioglucopyranosides"
"d001104","arbutin",""
"d005960","glucosides",""
"d002225","carbazilquinone","carbazilquinone;carboquone;carboquinone;esquinon"
"d002703","chloranil","chloranil;tetrachloro-14-benzoquinone;tetrachloro 14 benzoquinone;2356-tetrachloro-14-benzoquinone;vulklor;spergon;coversan;reranil"
"d003991","dibromothymoquinone","dibromothymoquinone;25-dibromo-3-methyl-6-isopropyl-p-benzoquinone;25 dibromo 3 methyl 6 isopropyl p benzoquinone"
"d010971","plastoquinone","plastoquinone;plastoquinone-9;plastoquinone 9"
"d014451","ubiquinone","ubiquinone;coenzyme q"
"d016227","benzoquinones","benzoquinones;benzodiones;14-benzoquinones;p-benzoquinones;25-cyclohexadiene-14-diones;12-benzoquinones;o-benzoquinones"
"d004133","diminazene","diminazene;44-diazoaminobenzamidine;44 diazoaminobenzamidine"
"d010419","pentamidine","pentamidine;pentamidin;lomidine;nebupent;pentamidine isethionate;pentam;pentamidine mesylate;diamidine;pentacarinat"
"d001550","benzamidines",""
"d002742","chlorphenamidine","chlorphenamidine;chlordimeform"
"d001627","bethanidine","bethanidine;betanidine;batel;bethanidine sulfate;sulfate bethanidine;bethanidine sulfate 21"
"d002710","chlorhexidine","chlorhexidine;chlorhexidine hydrochloride;hydrochloride chlorhexidine;tubulicid;novalsan;sebidin a;chlorhexidine acetate;acetate chlorhexidine;mk-412a;mk 412a;mk412a"
"d008687","metformin","metformin;dimethylbiguanidine;dimethylguanylguanidine;glucophage;metformin hydrochloride;hydrochloride metformin;metformin hcl;hcl metformin"
"d010629","phenformin","phenformin;phenylethylbiguanide;fenformin"
"d002727","proguanil","proguanil;chlorguanid;chloroguanide;proguanil hydrochloride;hydrochloride proguanil;chloroguanide hydrochloride;hydrochloride chloroguanide;paludrine;paludrin;bigumal;chloriguane"
"d001645","biguanides",""
"d002026","buformin","buformin;butylbiguanide;1-butylbiguanide;1 butylbiguanide;adebit;silubin retard;retard silubin;gliporal;silubin"
"d002927","cimetidine","cimetidine;n-cyano-n-methyl-n-2-5-methyl-1h-imidazol-4-ylmethylthioethylguanidine;biomet;biomet400;cimetidine hydrochloride;hydrochloride cimetidine;cimetidine hcl;hcl cimetidine;histodil;skf-92334;skf 92334;skf92334;skf-92334;skf 92334;skf92334;tagamet;altramet;eureceptor"
"d003401","creatine",""
"d016670","gabexate","gabexate;gabexate monomethanesulfonate 14c-labeled cpd;gabexate monomethanesulfonate 14c labeled cpd;gabexate monomethanesulfonate;monomethanesulfonate gabexate;foy;gabexate methanesulfonate;methanesulfonate gabexate;gabexate mesylate;mesylate gabexate;gabexate mesilate;mesilate gabexate"
"d006143","guanabenz","guanabenz;26-dichlorobenzylideneaminoguanidine;26 dichlorobenzylideneaminoguanidine;guanabenz acetate;acetate guanabenz;guanabenz monoacetate;monoacetate guanabenz;wytensin;wyeth-ayerst of guanabenz acetate;acetate wyeth-ayerst guanabenz;guanabenz acetate wyeth-ayerst;wyeth ayerst of guanabenz acetate;br-750;br 750;br750;wy-8678;wy 8678;wy8678"
"d006145","guanethidine","guanethidine;oktadin;2-hexahydro-12h-azocinylethylguanidine;octadine;guanethidine sulfate;sulfate guanethidine;guanethidine sulfate 21;guanethidine sulfate 12;ismelin;isobarin;guanethidine monosulfate;monosulfate guanethidine;guanethidine sulfate 11;guanethidine sulfate 21 14c-labeled"
"d016316","guanfacine","guanfacine;tenex;guanfacine hydrochloride;hydrochloride guanfacine;guanfacine monohydrochloride;monohydrochloride guanfacine;lon798;bs-100-141;bs 100 141;bs100141;estulic"
"d019791","guanidine","guanidine;guanidinium;guanidine monohydrate;monohydrate guanidine;guanidine monohydrobromide;monohydrobromide guanidine;guanidine monohydroiodine;monohydroiodine guanidine;guanidine sulfite 11;guanidine phosphate;phosphate guanidine;guanidine sulfate;sulfate guanidine;guanidine sulfate 11;guanidine sulfate 21;guanidine hydrochloride;hydrochloride guanidine;guanidinium chloride;chloride guanidinium;guanidium chloride;chloride guanidium;guanidine monohydrochloride;monohydrochloride guanidine;guanidine nitrate;nitrate guanidine"
"d017446","impromidine","impromidine;impromidine oxalate 12;skf-92676;skf 92676;skf92676;skf-92676;skf 92676;skf92676;impromidine hydrochloride;hydrochloride impromidine;impromidine trihydrochloride;trihydrochloride impromidine"
"d019797","3-iodobenzylguanidine","3-iodobenzylguanidine;3 iodobenzylguanidine;mibg;meta-iodobenzylguanidine;meta iodobenzylguanidine;iobenguane;m-iodobenzylguanidine;m iodobenzylguanidine;iobenguane 131i;3-iodobenzylguanidine 125i labeled;125i labeled 3-iodobenzylguanidine;3 iodobenzylguanidine 125i labeled;3-iodo-131ibenzylguanidine;3-iodobenzylguanidine 123i labeled;123i labeled 3-iodobenzylguanidine;3 iodobenzylguanidine 123i labeled"
"d008760","methylguanidine",""
"d008935","mitoguazone","mitoguazone;mgbg;methylglyoxal bisguanylhydrazone;nsc-32946;nsc 32946;nsc32946;methyl-gag;methyl gag;methylgag"
"d008769","methylnitronitrosoguanidine","methylnitronitrosoguanidine;nitrosonitromethylguanidine;n-methyl-n-nitro-n-nitrosoguanidine;n methyl n nitro n nitrosoguanidine;nitrosomethylnitroguanidine;methylnitrosonitroguanidine;mnng"
"d009604","nitrosoguanidines",""
"d020110","pinacidil","pinacidil;pinacidil anhydrous;anhydrous pinacidil;pindac"
"d012370","robenidine","robenidine;robenzidine;robenzidene;robenz;cytostat;robenidine hydrochloride;hydrochloride robenidine"
"d013414","sulfaguanidine","sulfaguanidine;gastro-entericanis biocanina;gastro entericanis biocanina;gastroentericanis biocanina;veto-centre;veto centre;sulphaguanidine"
"d053243","zanamivir","zanamivir;23-didehydro-24-dideoxy-4-guanidinyl-n-acetylneuraminic acid;4-guanidino-24-dideoxy-23-didehydro-n-acetylneuraminic acid;5-acetylamino-26-anhydro-4-guanidino-345-trideoxy-d-galacto-non-enoic acid;4-guanidino-neu5ac2en;4 guanidino neu5ac2en;23-didehydro-24-dideoxy-4-guanidino-n-acetyl-d-neuraminic acid;4-guanidino-2-deoxy-23-didehydro-n-acetylneuraminic acid;4 guanidino 2 deoxy 23 didehydro n acetylneuraminic acid;acid 4-guanidino-2-deoxy-23-didehydro-n-acetylneuraminic;relenza;gg 167;gg167;gg-167"
"d000376","agmatine","agmatine;4-aminobutylguanidine;1-amino-4-guanidinobutane;1 amino 4 guanidinobutane"
"d006146","guanidines",""
"d013266","stilbamidines",""
"d000578","amidines",""
"d002709","chlorfenvinphos","chlorfenvinphos;clofenvinfos;chlorphenvinphos;dermaton;birlane"
"d004006","dichlorvos","dichlorvos;dichlofos;dimethyl dichlorovinyl phosphate;phosphoric acid 22-dichloroethenyl dimethyl ester;phosphoric acid 22 dichloroethenyl dimethyl ester;ddvp;dichlorophos;divipan;novotox"
"d019794","23-diphosphoglycerate","23-diphosphoglycerate;23 diphosphoglycerate;23-dpg;glycerate 23-bisphosphate;23-bisphosphate glycerate;23-bisphosphoglycerate;23 bisphosphoglycerate;23-diphosphoglyceric acid;23 diphosphoglyceric acid;23-diphosphoglycerate d-isomer"
"d004163","diphosphoglyceric acids","diphosphoglyceric acids;acids diphosphoglyceric;bisphosphoglycerates"
"d008799","mevinphos","mevinphos;fosdrin;phosdrin;fosdrine"
"d008999","monocrotophos","monocrotophos;nuvacron;sd-9129;sd 9129;sd9129;azodrin"
"d009267","naled","naled;dibrom"
"d010261","paraoxon","paraoxon;diethyl-p-nitrophenyl phosphate;diethyl p nitrophenyl phosphate;phosphate diethyl-p-nitrophenyl;phosphacol;e-600;e 600;e600;fosfakol"
"d010707","phosphamidon","phosphamidon;dimecron"
"d004288","dolichol phosphates","dolichol phosphates;phosphates dolichol;dolichol monophosphates;monophosphates dolichol"
"d011106","polyisoprenyl phosphates","polyisoprenyl phosphates;phosphates polyisoprenyl;terpene phosphates;phosphates terpene;isoprenoid phosphates;phosphates isoprenoid"
"d013751","tetrachlorvinphos","tetrachlorvinphos;stirofos;gardona;rabon"
"d014317","tritolyl phosphates","tritolyl phosphates;phosphates tritolyl;tritolyl phosphate;phosphate tritolyl;tricresyl phosphate;phosphate tricresyl;tricresyl phosphates;phosphates tricresyl"
"d010755","organophosphates","organophosphates;organopyrophosphates;phosphoric acid esters;acid esters phosphoric;esters phosphoric acid;phosphates organic;organic phosphates"
"d000077286","cetrimonium","cetrimonium;cetriminium;cetrimonium hydroxide;ctaoh;cetrimonium bromide;hexadecyltrimethylammonium bromide;ctab;hexadecyl trimethyl ammonium bromide;htab cpd;cetyltrimethylammonium bromide;cetrimonium methyl sulfate;cetrimonium methosulfate;cetrimonium monosulfate;cetrimide;hexadecyltrimethylammonium octylsulfonate;octylsulfonate hexadecyltrimethylammonium;hexadecyltrimethylazanium;cetavlon;cetrimonium chloride;cetyltrimethylammonium chloride;1-hexadecyltrimethylammonium chloride;cetrimonium iodide"
"d002593","cetrimonium compounds","cetrimonium compounds;compounds cetrimonium;cetyltrimethylammonium compounds;compounds cetyltrimethylammonium;cetrimides"
"d002716","chlormequat","chlormequat;cycocel;chlormequat chloride;chloride chlormequat;chlorocholine chloride;chloride chlorocholine;chlorinecolinchloride"
"d001588","benzoylcholine",""
"d002217","carbachol","carbachol;carbocholine;carbacholine;miostat;jestryl;carbamann;doryl;carbastat;carboptic;isopto carbachol;carbachol isopto;carbamylcholine;carbamoylcholine"
"d003566","cytidine diphosphate choline","cytidine diphosphate choline;choline cytidine diphosphate;diphosphate choline cytidine;cidifos;citicoline;cyticholine;citicholine;cdp choline;choline cdp;cytidine 5-diphosphocholine;5-diphosphocholine cytidine;cytidine 5 diphosphocholine"
"d010767","phosphorylcholine","phosphorylcholine;choline phosphate;phosphate choline;phosphorylcholine chloride;chloride phosphorylcholine;phosphocholine;choline chloride dihydrogen phosphate;choline phosphate chloride;chloride choline phosphate;phosphate chloride choline"
"d010972","platelet activating factor","platelet activating factor;factor platelet activating;phosphorylcholine acetyl glyceryl ether;platelet aggregating factor;aggregating factor platelet;platelet aggregation enhancing factor;agepc;thrombocyte aggregating activity;1-alkyl-2-acetyl-sn-glycerophosphocholine;1 alkyl 2 acetyl sn glycerophosphocholine;acetyl glyceryl ether phosphorylcholine;paf-acether;paf acether;platelet-activating substance;platelet activating substance"
"d011438","propylbenzilylcholine mustard","propylbenzilylcholine mustard;mustard propylbenzilylcholine;prbcm"
"d013390","succinylcholine","succinylcholine;succinyldicholine;suxamethonium;dicholine succinate;succinate dicholine;quelicin;succinylcholine dichloride;dichloride succinylcholine;succinylcholine dichloride di-h2o;succinylcholine dichloride di h2o;succinylcholine diiodide;diiodide succinylcholine;myorelaxin;succinylcholine diperchlorate;diperchlorate succinylcholine;succinylcholine iodide;suxamethonium bromide;bromide suxamethonium;suxamethonium chloride;listenon;succinylcholine chloride;anectine;celocurine;ditilin;lysthenon;succicuran;succinylcholine dibromide;dibromide succinylcholine"
"d002092","butyrylthiocholine","butyrylthiocholine;2-mercaptoethyltrimethylammonium butyrate;s-butyrylthiocholine iodide;iodide s-butyrylthiocholine;s butyrylthiocholine iodide"
"d000122","acetylthiocholine","acetylthiocholine;2-mercaptoethyltrimethylammonium acetate"
"d013860","thiocholine",""
"d002794","choline","choline;2-hydroxy-nnn-trimethylethanaminium;choline citrate;citrate choline;choline o-sulfate;choline o sulfate;o-sulfate choline;choline hydroxide;hydroxide choline;bursine;vidine;fagine;choline bitartrate;bitartrate choline;choline chloride;chloride choline"
"d016210","methacholine chloride","methacholine chloride;chloride methacholine;acetyl-beta-methacholine chloride;acetyl beta methacholine chloride;mecholine;2-acetyloxy-nnn-trimethyl-1-propanaminium chloride;acetyl-2-methylcholine chloride;acetyl 2 methylcholine chloride;mecholyl;provocholine;provokit;acetyl-beta-methylcholine;acetyl beta methylcholine;methacholine"
"d008688","methacholine compounds","methacholine compounds;compounds methacholine"
"d009116","muscarine",""
"d010172","palmitoylcarnitine","palmitoylcarnitine;palmitylcarnitine;hexadecanoylcarnitine"
"d000108","acetylcarnitine","acetylcarnitine;levocarnitine acetyl;acetyl-l-carnitine;acetyl l carnitine;acetyl carnitine;carnitine acetyl;medosan;branigen;acetylcarnitine r-isomer;alcar"
"d002331","carnitine","carnitine;levocarnitine;vitamin bt;l-carnitine;l carnitine;bicarnesine"
"d001622","betaine","betaine;lycine;oxyneurine;glycine betaine;betaine glycine;betaine hydrochloride;hydrochloride betaine;cystadane;novobetaine;hepastyl;cbb;citrate de btane beaufour;citrate de btane upsa;stea-16;stea 16;stea16;acidin-pepsin;acidin pepsin;acidinpepsin;scorbo-btane;scorbo btane;scorbobtane"
"d050337","trimethyl ammonium compounds","trimethyl ammonium compounds;ammonium compounds trimethyl"
"d001598","bephenium compounds","bephenium compounds;compounds bephenium;bephenium derivatives;derivatives bephenium"
"d050859","betacyanins","betacyanins;betanidins;betanins"
"d050860","betaxanthins",""
"d050858","betalains","betalains;betalain pigments"
"d008455","4-m-chlorophenylcarbamoyloxy-2-butynyltrimethylammonium chloride","4-m-chlorophenylcarbamoyloxy-2-butynyltrimethylammonium chloride;mcn-a-343;mcn a 343;mcna343;mcn-a343;mcneil a 343;a 343 mcneil;mcn a-343;mcn a343"
"d004491","edrophonium","edrophonium;edroponium;edrophonium chloride;chloride edrophonium;tensilon;edrophonium bromide;bromide edrophonium"
"d004629","emepronium","emepronium;emepronium bromide;bromide emepronium;cetiprin"
"d005703","gallamine triethiodide","gallamine triethiodide;triethiodide gallamine;gallamonium iodide;iodide gallamonium;gallamine triethyl iodide;iodide gallamine triethyl;triethyl iodide gallamine;gallamine;flaxedil;gallamine triethochloride;triethochloride gallamine"
"d006024","glycopyrrolate","glycopyrrolate;nva237;nva 237;nva-237;glycopyrronium bromide;bromide glycopyrronium;pyrrolidinium 3-cyclopentylhydroxyphenylacetyloxy-11-dimethyl- bromide"
"d006426","hemicholinium 3","hemicholinium 3;hemicholinium"
"d008086","lissamine green dyes","lissamine green dyes;dyes lissamine green;green dyes lissamine"
"d003650","decamethonium compounds","decamethonium compounds;compounds decamethonium"
"d018738","hexamethonium","hexamethonium;hexonium;hexamethonium dihydroxide;dihydroxide hexamethonium;hexamethonium diiodide;diiodide hexamethonium;hexamethonium dimethylsulfate;dimethylsulfate hexamethonium;hexamethonium diperchlorate;diperchlorate hexamethonium;hexamethonium iodide;iodide hexamethonium;hexamethonium dibromide dihydrate;dibromide dihydrate hexamethonium;dihydrate hexamethonium dibromide;depressin;hexamethonium bitartrate;bitartrate hexamethonium;hexamethonium bromide;bromide hexamethonium;hexamethonium chloride;chloride hexamethonium;hexamethonium dibromide;dibromide hexamethonium;hexamethonium dichloride dihydrate;dichloride dihydrate hexamethonium;dihydrate hexamethonium dichloride;hexamethonium monotartrate;monotartrate hexamethonium"
"d006584","hexamethonium compounds","hexamethonium compounds;compounds hexamethonium"
"d008725","bis-trimethylammonium compounds","bis-trimethylammonium compounds;bis trimethylammonium compounds;bis-trimethyl-ammonium compounds;bis trimethyl ammonium compounds;methonium compounds"
"d000077771","methantheline","methantheline;banthine;vagantin;methantheline bromide"
"d009388","neostigmine","neostigmine;synstigmin;proserine;prozerin;polstigmine;neostigmine bromide;bromide neostigmine;syntostigmine;neostigmine methylsulfate;methylsulfate neostigmine;prostigmine;prostigmin"
"d010115","oxyphenonium","oxyphenonium;metacin;2-cyclohexylhydroxyphenylacetyloxy-nn-diethyl-n-methylethanaminium;oxyphenon;methacin;oxyphenonium --isomer;oxyphenonium r-isomer;oxyphenonium s-isomer;atrenyl;oxyphenonium iodide;iodide oxyphenonium;oxyphenonium bromide --isomer;oxyphenonium bromide --isomer;oxyphenonium iodide r-isomer;oxyphenonium iodide s-isomer;oxyphenonium bromide;bromide oxyphenonium;oxyphenonium chloride;chloride oxyphenonium;spastrex;oxyphenonium bromide -isomer"
"d011413","propantheline","propantheline;propantheline bromide;bromide propantheline;probanthine;pro-banthine;pro banthine"
